RECNO,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1911467,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A64,KOCU-400437-7,MSCZ-418267,03/11/2022,03/15/2022,,190.00 ,142.10 ,801.10 ,SEA0001030,HDMUSGNM07009302,03/11/2022
1911468,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A64,HMMU-628151-7,APMZ-422546,03/11/2022,03/14/2022,,152.00 ,142.10 ,763.10 ,SEA0001033,HDMUSGNM07009302,03/11/2022
1911469,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A64,HDMU-648445-5,MSCZ-432426,03/11/2022,03/14/2022,,152.00 ,142.10 ,763.10 ,SEA0001036,HDMUSHAM55024800,03/11/2022
1911470,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A64,HDMU-679019-9,DCNZ-415565,03/11/2022,03/14/2022,03/14/2022,152.00 ,142.10 ,763.10 ,SEA0001603,HDMUSZPM51946300,03/11/2022
1911487,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-431116-2,MSCZ-516848,03/16/2022,03/18/2022,03/17/2022,0.00 ,114.00 ,596.40 ,SEA0001605,HDMUSHAM24086100,03/16/2022
1911488,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-651245-8,MSCZ-519307,03/15/2022,04/01/2022,,0.00 ,"1,414.80 ","1,897.20 ",SEA0001610,HDMUSHAM31067800,03/15/2022
1911489,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-522271-1,DCNZ-406670,04/07/2022,04/26/2022,04/26/2022,0.00 ,530.05 ,"1,043.05 ",SEA0003210,HDMULCHM35165804,04/16/2022
1911490,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-616294-0,HRGZ-701504,04/08/2022,,04/21/2022,0.00 ,850.05 ,"1,372.05 ",SEA0003218,HDMULCHM35165802,04/19/2022
1911491,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-687303-9,TCLZ-408269,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003219,HDMULCHM35165803,
1911492,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-704057-2,DCNZ-415444,04/09/2022,04/16/2022,04/13/2022,0.00 ,304.00 ,817.00 ,SEA0003220,HDMULCHM35165800,04/09/2022
1911493,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TCNU-764763-2,MSCZ-400670,04/07/2022,,04/26/2022,0.00 ,530.05 ,"1,043.05 ",SEA0003221,HDMULCHM35165803,04/16/2022
1911495,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-633208-1,DCLZ-417002,04/09/2022,,,0.05 ,215.00 ,737.05 ,SEA0003224,HDMULCHM35165802,
1911496,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-634458-6,DCLZ-701403,04/14/2022,,,0.05 ,0.00 ,513.05 ,SEA0003225,HDMULCHM35165802,04/14/2022
1911497,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-634723-0,OESZ-801575,04/08/2022,04/22/2022,04/21/2022,0.00 ,"1,170.00 ","1,692.00 ",SEA0003226,HDMULCHM35165804,04/19/2022
1911498,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TGCU-019933-4,TNPZ-423209,03/11/2022,03/16/2022,03/14/2022,228.00 ,"5,176.50 ","5,880.20 ",SEA0005910,ONEYSZPBX1461900,03/11/2022
1911500,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-635967-3,DCLZ-425144,04/09/2022,04/09/2022,,0.00 ,38.00 ,551.00 ,SEA0003227,HDMULCHM35165803,04/09/2022
1911501,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TLLU-528010-6,DCLZ-414570,04/09/2022,,,0.05 ,215.00 ,737.05 ,SEA0003229,HDMULCHM35165803,
1911502,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TLLU-530362-3,OESZ-803228,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003231,HDMULCHM35165800,04/21/2022
1911503,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,TLLU-581487-6,NEDZ-401582,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003326,HDMULCHM35165802,04/23/2022
1911506,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-616517-9,TCLZ-408269,03/29/2022,03/31/2022,03/31/2022,0.00 ,596.40 ,"1,078.80 ",SEA0003502,HDMUSGNM79013406,03/29/2022
1911507,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-648700-4,DCNZ-415565,03/30/2022,03/31/2022,,0.00 ,76.00 ,558.40 ,SEA0003503,HDMUSGNM79013406,03/30/2022
1911508,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-405842-9,DCLZ-415826,03/21/2022,03/22/2022,03/22/2022,0.00 ,76.00 ,558.40 ,SEA0003505,HDMUSGNM79013406,03/21/2022
1911509,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-430938-1,PONZ-456415,03/23/2022,04/12/2022,,0.00 ,"2,501.90 ","2,984.30 ",SEA0003506,HDMUSGNM79013411,03/29/2022
1911510,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-467188-9,MAEC-655589,03/30/2022,04/07/2022,,0.00 ,342.00 ,824.40 ,SEA0003507,HDMUSGNM79013408,03/30/2022
1911511,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-501809-8,HDMZ-405896,03/23/2022,04/14/2022,,0.00 ,"3,013.30 ","3,495.70 ",SEA0003509,HDMUSGNM79013410,03/31/2022
1911512,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-507104-5,APMZ-421977,03/30/2022,04/09/2022,,0.00 ,418.00 ,900.40 ,SEA0003510,HDMUSGNM79013401,03/30/2022
1911513,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-513623-3,DCLZ-424983,03/30/2022,04/12/2022,,0.00 ,532.00 ,"1,014.40 ",SEA0003511,HDMUSGNM79013401,03/30/2022
1911514,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-519481-5,POCZ-401202,03/21/2022,03/31/2022,03/30/2022,0.00 ,418.00 ,900.40 ,SEA0003512,HDMUSGNM79013409,03/21/2022
1911515,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-519946-3,DCNZ-415404,03/21/2022,03/31/2022,04/01/2022,0.00 ,900.40 ,"1,382.80 ",SEA0003513,HDMUSGNM79013403,03/21/2022
1911566,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A64,KOCU-475076-1,APMZ-422375,03/15/2022,03/15/2022,03/15/2022,38.00 ,142.10 ,649.10 ,SEA0001608,HDMUSZPM51946300,03/15/2022
1911577,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-620159-6,APMZ-410897,03/23/2022,,,0.05 ,215.00 ,737.05 ,SEA0003104,HDMUKULM10796900,
1911578,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-636424-8,DCLZ-414280,04/08/2022,04/26/2022,,0.05 ,215.00 ,737.05 ,SEA0003109,HDMULCHM35165800,04/25/2022
1911579,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HDMU-676814-8,DCNZ-407352,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003113,HDMULCHM35165802,
1911580,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HDMU-681007-9,DCNZ-407511,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003114,HDMULCHM35165802,
1911581,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-607893-7,APMZ-421156,04/08/2022,,04/26/2022,0.05 ,215.00 ,737.05 ,SEA0003120,HDMULCHM35165803,04/25/2022
1911582,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-621690-7,MAEC-534269,04/07/2022,04/21/2022,04/21/2022,0.00 ,"1,100.00 ","1,613.00 ",SEA0003128,HDMULCHM35165802,04/16/2022
1911583,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-621800-5,KKLZ-404136,04/05/2022,04/11/2022,04/11/2022,0.00 ,"1,507.50 ","2,433.75 ",SEA0003129,HDMUKULM28288400,04/05/2022
1911584,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-623527-6,APMZ-417975,04/09/2022,04/11/2022,,0.00 ,114.00 ,627.00 ,SEA0003131,HDMULCHM35165804,04/09/2022
1911585,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-629958-4,MAEC-543756,04/08/2022,04/22/2022,,0.00 ,"1,240.00 ","1,762.00 ",SEA0003132,HDMULCHM35165804,04/21/2022
1911586,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-630603-0,OESZ-802198,04/09/2022,04/12/2022,,0.00 ,152.00 ,665.00 ,SEA0003133,HDMULCHM35165803,04/09/2022
1911587,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-634287-0,NEDZ-400414,04/14/2022,04/23/2022,,0.00 ,380.00 ,893.00 ,SEA0003135,HDMULCHM35165803,04/14/2022
1911588,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-639314-2,DCNZ-408761,04/08/2022,04/23/2022,,0.00 ,"1,278.00 ","1,800.00 ",SEA0003137,HDMULCHM35165802,04/21/2022
1911589,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-639842-1,MAEC-712507,03/21/2022,03/26/2022,03/30/2022,0.00 ,190.00 ,672.40 ,SEA0003139,HDMUKULM10796900,03/21/2022
1911590,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-640570-5,POCZ-401576,04/09/2022,04/12/2022,,0.00 ,152.00 ,665.00 ,SEA0003140,HDMULCHM35165802,04/09/2022
1911591,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-644915-4,EMCZ-440134,04/08/2022,04/22/2022,,0.00 ,"1,240.00 ","1,762.00 ",SEA0003142,HDMULCHM35165800,04/21/2022
1911592,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-645164-0,POCZ-401857,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003143,HDMULCHM35165804,04/21/2022
1911593,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-645168-1,DCLZ-414327,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003144,HDMULCHM35165803,04/21/2022
1911594,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-645390-9,HDMZ-405792,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003145,HDMULCHM35165804,
1911595,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-646140-0,POCZ-402104,04/08/2022,04/23/2022,,0.05 ,215.00 ,737.05 ,SEA0003147,HDMULCHM35165802,04/21/2022
1911596,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU-648591-1,APMZ-405809,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003149,HDMULCHM35165803,04/21/2022
1911597,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,NYKU-432798-4,TNPZ-479023,03/17/2022,03/19/2022,03/18/2022,0.00 ,114.00 ,589.70 ,SEA0004157,ONEYSZPC06467803,03/17/2022
1911598,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,NYKU-519503-3,TNPZ-437558,03/17/2022,03/19/2022,03/18/2022,0.00 ,114.00 ,589.70 ,SEA0004161,ONEYSZPC06467801,03/17/2022
1911599,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,ONEU-000194-0,TNPZ-446981,03/17/2022,03/18/2022,03/18/2022,0.00 ,76.00 ,551.70 ,SEA0004162,ONEYSZPC06470901,03/17/2022
1911600,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU-461735-0,TNPZ-498647,03/19/2022,03/24/2022,,0.00 ,228.00 ,703.70 ,SEA0004219,ONEYSZPC06470902,03/19/2022
1911601,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU-644572-7,TNPZ-430673,03/17/2022,03/19/2022,03/17/2022,0.00 ,114.00 ,589.70 ,SEA0004222,ONEYSZPC06467800,03/17/2022
1911602,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU-647943-4,TNPZ-446507,03/17/2022,03/19/2022,03/18/2022,0.00 ,114.00 ,589.70 ,SEA0004223,ONEYSZPC06470903,03/17/2022
1911603,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU-832244-4,TNPZ-499701,03/19/2022,03/24/2022,03/22/2022,0.00 ,228.00 ,703.70 ,SEA0004227,ONEYSZPC06467802,03/19/2022
1911604,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCNU-895128-0,TNPZ-424142,03/17/2022,03/19/2022,03/18/2022,0.00 ,114.00 ,589.70 ,SEA0004252,ONEYSZPC06467804,03/17/2022
1911605,DIT,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TGBU-968732-0,TNPZ-495535,03/17/2022,03/19/2022,03/18/2022,0.00 ,114.00 ,589.70 ,SEA0004281,ONEYSZPC06470900,03/17/2022
1911606,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-403022-6,DCHZ-411466,04/07/2022,,04/25/2022,0.00 ,530.05 ,"1,043.05 ",SEA0003151,HDMULCHM35165804,04/16/2022
1911607,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-404404-5,DCNZ-498685,04/08/2022,04/25/2022,04/25/2022,0.05 ,215.00 ,737.05 ,SEA0003152,HDMULCHM35165800,04/25/2022
1911608,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,BEAU-413253-2,DCLZ-406528,04/01/2022,04/06/2022,04/06/2022,0.05 ,228.00 ,733.93 ,SEA0001456,AYN0913119,04/01/2022
1911609,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-413182-8,DCLZ-425586,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003153,HDMULCHM35165802,
1911611,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-416426-7,APMZ-426810,04/09/2022,04/13/2022,,0.00 ,190.00 ,703.00 ,SEA0003155,HDMULCHM35165803,04/09/2022
1911612,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,SEKU-453601-6,TNPZ-440378,04/01/2022,04/06/2022,04/05/2022,0.05 ,228.00 ,733.93 ,SEA0001459,AYN0913119,04/01/2022
1911613,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-419646-0,MAEC-692105,04/08/2022,04/22/2022,,0.00 ,"1,205.00 ","1,727.00 ",SEA0003157,HDMULCHM35165804,04/20/2022
1911614,DAL,CMA,SAMSDTX,UNIS COPPELL,SEKU-578082-9,DCNZ-498532,04/21/2022,,,0.05 ,0.00 ,514.80 ,SEA0001460,AYN0913119,04/21/2022
1911615,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,APHU-673653-0,TNPZ-516008,04/06/2022,04/09/2022,,0.05 ,152.00 ,657.93 ,SEA0005069,SGN1422093,04/06/2022
1911616,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-424455-2,DECZ-403862,04/08/2022,04/23/2022,,0.05 ,215.00 ,737.05 ,SEA0003158,HDMULCHM35165804,04/21/2022
1911617,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,BMOU-549175-8,TNPZ-420917,04/06/2022,04/07/2022,04/07/2022,0.00 ,76.00 ,581.88 ,SEA0005082,SGN1430498,04/06/2022
1911618,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-426313-0,DCNZ-498590,04/09/2022,,,0.05 ,215.00 ,737.05 ,SEA0003159,HDMULCHM35165800,
1911619,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,CAIU-929843-3,MAEC-760536,04/06/2022,04/11/2022,04/11/2022,0.05 ,228.00 ,733.93 ,SEA0005097,SGN1430498,04/06/2022
1911620,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-426525-7,NEDZ-400911,04/07/2022,04/20/2022,,0.00 ,"1,097.00 ","1,610.00 ",SEA0003160,HDMULCHM35165802,04/17/2022
1911621,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,CMAU-644396-8,DCLZ-421883,04/06/2022,04/09/2022,,0.05 ,152.00 ,657.93 ,SEA0005107,SGN1430665,04/06/2022
1911622,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-427868-1,DCLZ-415402,04/14/2022,04/15/2022,04/15/2022,0.00 ,76.00 ,589.00 ,SEA0003163,HDMULCHM35165800,04/14/2022
1911623,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,CMAU-667827-9,DCNZ-508148,03/27/2022,03/30/2022,03/29/2022,0.00 ,152.00 ,627.70 ,SEA0005110,SGN1422093,03/27/2022
1911624,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-430011-0,EMCZ-542412,04/08/2022,,04/26/2022,0.05 ,215.00 ,737.05 ,SEA0003164,HDMULCHM35165800,04/20/2022
1911625,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,SEGU-463386-0,DCLZ-404031,04/06/2022,04/09/2022,04/11/2022,0.05 ,152.00 ,657.93 ,SEA0005265,SGN1430498,04/06/2022
1911626,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-431596-0,MAEC-755087,04/08/2022,04/21/2022,,0.00 ,"1,167.00 ","1,689.00 ",SEA0003165,HDMULCHM35165804,04/20/2022
1911627,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU-864477-5,TNPZ-447589,03/23/2022,03/28/2022,03/24/2022,0.00 ,228.00 ,703.70 ,SEA0005300,SGN1430498,03/23/2022
1911628,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,TRHU-546996-2,TNPZ-470428,04/08/2022,04/11/2022,04/11/2022,0.05 ,152.00 ,657.93 ,SEA0005362,SGN1430665,04/08/2022
1911629,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-433092-2,MAEC-621099,04/12/2022,,,0.05 ,284.20 ,806.25 ,SEA0003167,HDMULCHM35165804,
1911630,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-434165-5,DCLZ-402127,04/08/2022,04/25/2022,,0.05 ,215.00 ,737.05 ,SEA0003168,HDMULCHM35165803,04/23/2022
1911631,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-435066-2,APMZ-422748,04/08/2022,,04/26/2022,0.05 ,215.00 ,737.05 ,SEA0003169,HDMULCHM35165804,04/23/2022
1911632,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-438502-0,DCNZ-408539,04/12/2022,,,0.05 ,471.98 ,985.03 ,SEA0003173,HDMULCHM35165802,04/12/2022
1911633,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-438685-5,MSCZ-400068,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003174,HDMULCHM35165802,04/23/2022
1911634,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-440272-4,CCPZ-415297,04/08/2022,04/23/2022,,0.05 ,215.00 ,737.05 ,SEA0003176,HDMULCHM35165802,04/23/2022
1911635,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-442851-8,FLXZ-427839,04/05/2022,04/07/2022,04/07/2022,0.00 ,"1,355.50 ","2,281.75 ",SEA0003179,HDMUKULM28288400,04/05/2022
1911636,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-446841-8,DCLZ-414363,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003180,HDMULCHM35165800,
1911637,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-449778-2,DCLZ-425198,04/08/2022,04/25/2022,,0.05 ,215.00 ,737.05 ,SEA0003181,HDMULCHM35165803,04/21/2022
1911638,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-452042-9,TCLZ-407799,04/12/2022,,04/26/2022,0.05 ,471.98 ,985.03 ,SEA0003183,HDMULCHM35165803,04/12/2022
1911639,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-458179-0,APMZ-414516,04/14/2022,04/16/2022,04/15/2022,0.00 ,114.00 ,627.00 ,SEA0003186,HDMULCHM35165804,04/14/2022
1911640,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-465946-1,EMCZ-441452,04/07/2022,04/18/2022,04/18/2022,0.00 ,986.00 ,"1,499.00 ",SEA0003188,HDMULCHM35165804,04/16/2022
1911641,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-470663-0,MAEC-541591,04/08/2022,04/21/2022,,0.00 ,"1,167.00 ","1,689.00 ",SEA0003191,HDMULCHM35165800,04/20/2022
1911642,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-472093-6,APMZ-414206,04/08/2022,,04/26/2022,0.05 ,215.00 ,737.05 ,SEA0003193,HDMULCHM35165802,04/23/2022
1911643,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-488259-9,CCLZ-442778,04/08/2022,,,0.05 ,215.00 ,737.05 ,SEA0003199,HDMULCHM35165802,
1911644,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-499201-9,POCZ-400760,04/02/2022,04/06/2022,04/04/2022,0.00 ,190.00 ,703.00 ,SEA0003206,HDMULCHM35165800,04/02/2022
1911645,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-503006-7,DECZ-404066,04/02/2022,04/05/2022,04/04/2022,0.00 ,152.00 ,665.00 ,SEA0003207,HDMULCHM35165804,04/02/2022
1911646,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU-519503-0,MAEC-690046,04/08/2022,04/25/2022,,0.05 ,215.00 ,737.05 ,SEA0003208,HDMULCHM35165804,04/20/2022
1911652,DIT,SME,SAMSDTX,UNIS COPPELL,SMCU-112033-6,TNPZ-497111,04/19/2022,04/22/2022,04/21/2022,152.00 ,0.00 ,666.75 ,SEA0005280,SMLMSZP2M0767600,04/19/2022
1911653,DIT,SME,SAMSDTX,UNIS COPPELL,SMCU-127932-8,TNPZ-516526,04/19/2022,04/22/2022,04/21/2022,0.00 ,152.00 ,666.75 ,SEA0005285,SMLMSZP2M0742600,04/19/2022
1911654,DIT,HII,SAMSDTX,NEOVIA LOGISTICS - A59,KOCU-427861-3,DCSZ-795177,03/17/2022,03/21/2022,03/18/2022,0.00 ,190.00 ,665.70 ,SEA0003162,HDMUKULM89052400,03/17/2022
1911664,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,CSNU-750905-2,DCLZ-414987,04/11/2022,04/14/2022,,0.00 ,152.00 ,657.88 ,SEA0001075,COSU6321078290,04/11/2022
1911665,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,FCIU-985779-8,TNPZ-467223,04/13/2022,04/18/2022,,0.00 ,228.00 ,733.88 ,SEA0001077,COSU6321078290,04/13/2022
1911666,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,FFAU-268670-0,TNPZ-470114,04/04/2022,04/08/2022,,0.00 ,190.00 ,695.88 ,SEA0001078,COSU6321078290,04/04/2022
1911668,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,OOCU-826163-4,TNPZ-421351,03/23/2022,03/24/2022,03/24/2022,0.00 ,76.00 ,551.70 ,SEA0001082,COSU6321078290,03/23/2022
1911670,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,OOLU-874453-6,OESZ-807400,04/04/2022,04/07/2022,04/06/2022,0.00 ,152.00 ,657.88 ,SEA0001085,COSU6321078290,04/04/2022
1911672,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,TEMU-642475-8,TNPZ-522652,04/11/2022,04/13/2022,04/13/2022,0.05 ,114.00 ,619.93 ,SEA0001093,COSU6321078290,04/11/2022
1911673,DAL,COS,SAMSDTX,NEOVIA LOGISTICS - A59,TGBU-874230-0,APMZ-402766,04/04/2022,04/07/2022,04/06/2022,0.00 ,152.00 ,657.88 ,SEA0001095,COSU6321078290,04/04/2022
1911675,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,TCKU-635200-0,APMZ-414167,03/14/2022,03/17/2022,03/15/2022,0.00 ,152.00 ,627.70 ,SEA0000546,AYN0885962,03/14/2022
1911676,DAL,CMA,SAMSDTX,NEOVIA LOGISTICS - A59,TGHU-895818-4,APMZ-412186,03/14/2022,03/16/2022,03/15/2022,0.00 ,114.00 ,589.70 ,SEA0000554,AYN0885962,03/14/2022
1911677,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,GAOU-652255-4,FLXZ-417910,03/23/2022,03/31/2022,03/28/2022,0.00 ,662.00 ,"1,144.40 ",SEA0002916,ONEYPKGC02010400,03/26/2022
1911678,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-440373-5,FHCZ-148718,03/23/2022,03/30/2022,,0.00 ,959.64 ,"1,442.04 ",SEA0002933,ONEYPKGC02279700,03/26/2022
1911679,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,TGBU-517925-5,FLXZ-449881,03/23/2022,03/30/2022,,0.00 ,624.00 ,"1,106.40 ",SEA0002935,ONEYPKGC02010400,03/26/2022
1911680,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,KKFU-802104-0,FHCZ-147746,03/24/2022,04/08/2022,04/08/2022,0.00 ,858.00 ,"1,340.40 ",SEA0003504,ONEYPKGC02016300,03/25/2022
1911681,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,NYKU-082711-1,FDLZ-415006,03/22/2022,03/30/2022,03/29/2022,0.00 ,342.00 ,824.40 ,SEA0003514,ONEYPKGC02016300,03/22/2022
1911692,DAL,COS,SAMSDTX,LOWE'S ADC 3270,BEAU-576344-5,TNPZ-422597,03/18/2022,03/30/2022,03/18/2022,0.00 ,619.00 ,"1,188.50 ",SEA0006797,,03/18/2022
1911730,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,CSNU-678011-5,APMZ-701798,03/28/2022,04/02/2022,03/31/2022,0.00 ,501.20 ,970.20 ,SEA0000491,COSU6322053965,03/28/2022
1911731,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,GCXU-562019-9,TSXZ-434431,03/29/2022,04/02/2022,03/31/2022,0.00 ,342.25 ,811.25 ,SEA0000497,COSU6322053965,03/29/2022
1911732,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,CSNU-642055-1,EMCZ-541917,03/28/2022,03/29/2022,03/28/2022,0.00 ,76.00 ,545.00 ,SEA0003042,COSU6323303690,03/28/2022
1911733,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,GVCU-412902-0,DCLZ-413256,03/28/2022,03/29/2022,03/29/2022,0.00 ,76.00 ,545.00 ,SEA0003049,COSU6323600063,03/28/2022
1911734,CHI,COS,SAMSDTX,NEOVIA LOGISTICS - A64,OOCU-712699-0,MAEC-624519,03/24/2022,03/25/2022,03/25/2022,0.00 ,76.00 ,545.00 ,SEA0003050,COSU6323303692,03/24/2022
