"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES"
1904119,"ELBilling","PBI","PBI","DIT","AC","DCLZ413169","BSIU9345762",1254,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516662","","LCHM55056300","HII",12/29/2021,"0646",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1345",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904120,"ELBilling","PBI","PBI","DIT","AC","NEDZ400240","GAOU6225155",1214,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516663","","LCHM55056300","HII",12/30/2021,"0602",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1227",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904121,"ELBilling","PBI","PBI","DIT","AC","MAEC690123","KOCU4274897",1255,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516664","","LCHM55056300","HII",12/29/2021,"1112",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1240",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904122,"ELBilling","PBI","PBI","DIT","AC","DCLZ406429","KOCU4421025",1215,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516665","","LCHM55056300","HII",12/30/2021,"1118",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1100",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904129,"ELBilling","PBI","PBI","DIT","AC","APMZ418568","KOCU4555852",1256,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516667","","LCHM55056300","HII",12/29/2021,"1437",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0927",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904130,"ELBilling","PBI","PBI","DIT","AC","APMZ401056","KOCU5051901",1256,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516668","","LCHM55056300","HII",12/29/2021,"0632",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1254",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904131,"ELBilling","PBI","PBI","DIT","AC","DECZ402856","KOCU5191061",1257,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516669","","LCHM55056300","HII",12/29/2021,"0715",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1100",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904132,"ELBilling","PBI","PBI","DIT","AC","NEDZ400130","TCLU8940078",1258,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516670","","LCHM55056300","HII",12/29/2021,"1340",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0830",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904133,"ELBilling","PBI","PBI","DIT","AC","DCLZ424696","TLLU5291760",1259,3,"YST","YARD STORAGE CHARGES","E",28,84,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516671","","LCHM55056300","HII",12/29/2021,"0549",12/31/2021,12/31/2021,"0000","2359",12/31/2021,"0405",1/4/2022,"UPRRTX","UPRRTX",1/4/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904134,"ELBilling","PBI","PBI","DIT","AC","PONZ457416","TLLU5848407",1259,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516672","","LCHM55056300","HII",12/29/2021,"1216",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0946",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904137,"ELBilling","PBI","PBI","DIT","AC","APMZ701270","KOCU4037940",1300,7,"YST","YARD STORAGE CHARGES","E",28,196,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516676","","LCHM12019800","HII",12/29/2021,"0656",1/4/2022,1/4/2022,"2359","2359",1/4/2022,"0500",1/5/2022,"UPRRTX","UPRRTX",1/5/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904138,"ELBilling","PBI","PBI","DIT","AC","DCLZ701468","KOCU4045289",1301,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516677","","LCHM12019800","HII",12/29/2021,"1040",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1123",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904150,"ELBilling","PBI","PBI","DIT","AC","DCLZ405665","CAIU9984705",1303,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516798","","LCHM72304600","HII",12/29/2021,"0707",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1157",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904151,"ELBilling","PBI","PBI","DIT","AC","DCLZ405255","HMMU6325750",1304,7,"YST","YARD STORAGE CHARGES","E",28,196,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516799","","LCHM72304600","HII",12/29/2021,"0826",1/4/2022,1/4/2022,"2359","2359",1/4/2022,"0736",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904152,"ELBilling","PBI","PBI","DIT","AC","NEDZ402635","KOCU4275532",1304,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516800","","LCHM72304600","HII",12/29/2021,"1000",1/6/2022,1/7/2022,"2359","2359",1/7/2022,"1214",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904153,"ELBilling","PBI","PBI","DIT","AC","DCLZ407853","HMMU6025496",1305,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516801","","LCHM09615600","HII",12/29/2021,"0629",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0820",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904154,"ELBilling","PBI","PBI","DIT","AC","HDMZ500915","HMMU6213045",1216,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516802","","LCHM09615600","HII",12/30/2021,"1033",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0936",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904155,"ELBilling","PBI","PBI","DIT","AC","POCZ401379","BMOU5164483",1306,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516804","","LCHM55056300","HII",12/29/2021,"0915",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1003",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904156,"ELBilling","PBI","PBI","DIT","AC","DCLZ417610","BSIU9191970",1307,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516805","","LCHM55056300","HII",12/29/2021,"0548",1/4/2022,1/5/2022,"2359","2359",1/5/2022,"0855",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904157,"ELBilling","PBI","PBI","DIT","AC","APMZ417504","CAIU7455976",1216,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516806","","LCHM55056300","HII",12/30/2021,"0810",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0935",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904158,"ELBilling","PBI","PBI","DIT","AC","APMZ423098","CAIU7520449",1307,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516807","","LCHM55056300","HII",12/29/2021,"0509",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0430",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904159,"ELBilling","PBI","PBI","DIT","AC","DCLZ415512","CAIU7665102",1308,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516808","","LCHM55056300","HII",12/29/2021,"0745",1/6/2022,1/6/2022,"2359","2359",1/7/2022,"0856",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904160,"ELBilling","PBI","PBI","DIT","AC","DCLZ404841","CAIU9975679",1309,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516809","","LCHM55056300","HII",12/29/2021,"0854",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"0500",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904161,"ELBilling","PBI","PBI","DIT","AC","APMZ424908","HDMU6697743",1217,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516810","","LCHM55056300","HII",12/30/2021,"1024",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0857",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904162,"ELBilling","PBI","PBI","DIT","AC","NYKZ698030","HMMU6337391",1309,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516811","","LCHM55056300","HII",12/29/2021,"0937",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1005",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904208,"ELBilling","PBI","PBI","DIT","AC","APMZ421664","KOCU4188823",1218,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516813","","LCHM55056300","HII",12/30/2021,"0935",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0927",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904209,"ELBilling","PBI","PBI","DIT","AC","DCLZ414057","KOCU4288268",1316,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516814","","LCHM55056300","HII",12/29/2021,"0753",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0931",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904210,"ELBilling","PBI","PBI","DIT","AC","DCLZ702296","KOCU4560904",1314,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516816","","LCHM55056300","HII",12/29/2021,"1022",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1103",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904211,"ELBilling","PBI","PBI","DIT","AC","DECZ402570","KOCU4681296",1218,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516817","","LCHM55056300","HII",12/30/2021,"0701",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0826",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904212,"ELBilling","PBI","PBI","DIT","AC","DCSZ783928","KOCU4887230",1311,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516818","","LCHM55056300","HII",12/29/2021,"1104",1/5/2022,1/5/2022,"0000","2359",1/5/2022,"0810",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904213,"ELBilling","PBI","PBI","DIT","AC","OESZ806471","CAIU7475859",1219,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516820","","LCHM12019800","HII",12/30/2021,"0751",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1249",1/12/2022,"UPRRTX","UPRRTX",1/12/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904215,"ELBilling","PBI","PBI","DIT","AC","APMZ701238","KOCU4730493",1313,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516822","","LCHM12019800","HII",12/29/2021,"1154",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0654",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904216,"ELBilling","PBI","PBI","DIT","AC","DCSZ784547","KOCU4754957",1220,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516823","","LCHM12019800","HII",12/30/2021,"0726",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1200",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904217,"ELBilling","PBI","PBI","DIT","AC","DCLZ701505","KOCU5215245",1310,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516824","","LCHM12019800","HII",12/29/2021,"1242",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1238",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904218,"ELBilling","PBI","PBI","DIT","AC","DECZ403503","TEMU6704912",1221,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516825","","LCHM12019800","HII",12/30/2021,"0607",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0039",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904219,"ELBilling","PBI","PBI","DIT","AC","MAEC607479","KOCU4545915",1222,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516826","","LCHM51336600","HII",12/30/2021,"1303",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1331",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904229,"ELBilling","PBI","PBI","DIT","AC","NEDZ400548","KOCU4263892",1317,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516979","","LCHM12019800","HII",12/29/2021,"1405",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1029",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904230,"ELBilling","PBI","PBI","DIT","AC","DCYZ401634","KOCU4290820",1315,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516980","","LCHM12019800","HII",12/29/2021,"0807",1/5/2022,1/5/2022,"0000","2359",1/5/2022,"0506",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904234,"ELBilling","PBI","PBI","DIT","AC","FVXZ706554","TCNU1701490",1317,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516982","","LCHM12019800","HII",12/29/2021,"0320",1/5/2022,1/5/2022,"2359","2359",1/5/2022,"0913",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904237,"ELBilling","PBI","PBI","DIT","AC","DCLZ414005","KOCU4529658",1645,1,"YST","YARD STORAGE CHARGES","E",25,25,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517039","","LCHM02779900","HII",12/30/2021,"0847",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0730",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904238,"ELBilling","PBI","PBI","DIT","AC","APMZ703497","KOCU4785480",1646,2,"YST","YARD STORAGE CHARGES","E",28,56,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517042","","LCHM50649800","HII",12/30/2021,"1231",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0630",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904240,"ELBilling","PBI","PBI","DIT","AC","DCLZ412273","KOCU4459885",1647,3,"YST","YARD STORAGE CHARGES","E",28,84,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517043","","LCHM50649801","HII",12/29/2021,"0911",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0603",1/5/2022,"UPRRTX","UPRRTX",1/5/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904242,"ELBilling","PBI","PBI","DIT","AC","PONZ458039","HDMU6869170",1649,2,"YST","YARD STORAGE CHARGES","E",28,56,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002516871","","LCHM50649802","HII",12/30/2021,"0855",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0820",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904243,"ELBilling","PBI","PBI","DIT","AC","DCNZ416172","HDMU6735144",952,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517407","","LCHM56567500","HII",12/29/2021,"0512",1/6/2022,1/6/2022,"0530","0530",1/6/2022,"0450",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904245,"ELBilling","PBI","PBI","DIT","AC","APMZ415843","CAIU7523221",950,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517408","","LCHM56567501","HII",12/29/2021,"0609",1/6/2022,1/6/2022,"0600","0600",1/6/2022,"0450",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904246,"ELBilling","PBI","PBI","DIT","AC","CCPZ426689","HDMU6891240",949,21,"YST","YARD STORAGE CHARGES","E",28,588,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517409","","LCHM56567502","HII",12/29/2021,"0433",1/6/2022,1/18/2022,"0630","0700",1/18/2022,"0633",1/18/2022,"UPRRTX","UPRRTX",1/18/2022,"","PBWWRTX",12/30/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
