RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1905557,Lineitem,PBI,PBI,SAV,99,TAXZ468592,TRHU4137351,3,9,YST,YARD STORAGE CHARGES,E,35,315,,Georgia Ports Authority (L738),SVCLOGA,SVC LOGISTICS INC,SCHECA,DB SCHENKER OF CANADA,SCHECA,DELUS0000447703,ROCEW210000219,SIJ0357003,CMA,1/24/2022,1013,2/3/2022,2/1/2022,800,700,2/1/2022,657,2/2/2022,GAPORT,GAPORT,2/2/2022,,OTDLOGA,1/24/2022,4,1/27/2022,0,0,0,0,0,0,0,0,1/12/2022,2/7/2022,
1905558,Lineitem,PBI,PBI,SAV,99,TLXZ459644,CMAU8952305,3,9,YST,YARD STORAGE CHARGES,E,35,315,,Georgia Ports Authority (L738),SVCLOGA,SVC LOGISTICS INC,SCHECA,DB SCHENKER OF CANADA,SCHECA,DELUS0000447701,ROCEW210000219,SIJ0357003,CMA,1/24/2022,1601,2/2/2022,2/1/2022,700,700,2/1/2022,657,2/3/2022,GAPORT,GAPORT,2/3/2022,,OTDLOGA,1/24/2022,4,1/27/2022,0,0,0,0,0,0,0,0,1/12/2022,2/7/2022,
1905576,ELBilling,PBI,PBI,DAL,AC,DCLZ413514,TRHU4368113,849,13,YST,YARD STORAGE CHARGES,E,28,364,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889650,COS,1/29/2022,740,2/10/2022,2/10/2022,2359,2359,2/10/2022,529,2/17/2022,CONGLTX,DCLITX,2/17/2022,,TXSTETX,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/12/2022,3/10/2022,
1905577,ELBilling,PBI,PBI,DAL,AC,TNPZ499738,FFAU1373090,850,13,YST,YARD STORAGE CHARGES,E,28,364,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889651,COS,1/29/2022,643,2/10/2022,2/10/2022,2359,2359,2/10/2022,1139,2/17/2022,INTCHAS,ESSJTX,2/17/2022,,TXSTETX,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905578,ELBilling,PBI,PBI,DAL,AC,TNPZ495502,RFCU4098349,851,13,YST,YARD STORAGE CHARGES,E,28,364,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889652,COS,1/29/2022,743,2/10/2022,2/10/2022,2359,2359,2/10/2022,1302,2/22/2022,CONGLTX,BNSFATX,2/22/2022,,TXSTETX,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905579,ELBilling,PBI,PBI,DAL,AC,DECZ402798,CSNU8162292,1413,14,YST,YARD STORAGE CHARGES,E,28,392,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889653,COS,1/25/2022,1410,2/7/2022,2/7/2022,2359,2359,2/7/2022,900,2/10/2022,INTCHAS,DCLITX,2/10/2022,,TXSTETX,1/26/2022,20,2/13/2022,0,0,0,0,0,0,0,0,1/12/2022,3/10/2022,
1905580,ELBilling,PBI,PBI,DAL,AC,TNPZ482523,TGBU8801790,1416,14,YST,YARD STORAGE CHARGES,E,28,392,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889654,COS,1/25/2022,806,2/7/2022,2/7/2022,2359,2359,2/7/2022,645,2/9/2022,BNSFATX,BNSFATX,2/9/2022,,TXSTETX,1/26/2022,20,2/13/2022,0,0,0,0,0,0,0,0,1/12/2022,3/10/2022,
1905581,ELBilling,PBI,PBI,DAL,AC,TNPZ432038,CSNU6144237,1524,13,YST,YARD STORAGE CHARGES,E,28,364,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889655,COS,1/29/2022,1429,2/10/2022,2/10/2022,2359,2359,2/10/2022,1120,2/14/2022,INTCHAS,BNSFATX,2/14/2022,,TXSTETX,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905582,ELBilling,PBI,PBI,DAL,AC,DCLZ405311,OOLU8506121,853,21,YST,YARD STORAGE CHARGES,E,28,588,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889656,COS,1/28/2022,1039,2/9/2022,2/17/2022,2359,2359,2/17/2022,610,2/24/2022,BNSFATX,BNSFATX,2/24/2022,,TXSTETX,1/29/2022,20,2/16/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905583,ELBilling,PBI,PBI,DAL,AC,APMZ420663,BEAU5557212,1125,12,YST,YARD STORAGE CHARGES,E,28,336,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889657,COS,1/28/2022,1114,2/8/2022,2/8/2022,2359,2359,2/8/2022,1027,2/10/2022,INTCHAS,DCLITX,2/10/2022,,TXSTETX,1/29/2022,20,2/16/2022,0,0,0,0,0,0,0,0,1/12/2022,3/10/2022,
1905584,ELBilling,PBI,PBI,DAL,AC,DCYZ441442,XYLU8108554,1127,4,YST,YARD STORAGE CHARGES,E,28,112,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889658,COS,1/28/2022,1215,2/9/2022,2/9/2022,2359,2359,2/9/2022,646,2/10/2022,INTCHAS,DCLITX,2/10/2022,,TXSTETX,1/29/2022,20,2/16/2022,0,0,0,0,0,0,0,0,1/12/2022,3/10/2022,
1905585,ELBilling,PBI,PBI,DAL,AC,TNPZ446753,CSNU7957988,854,13,YST,YARD STORAGE CHARGES,E,28,364,,BNSF ALLIANCE (T926),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,1731384480,,6319889659,COS,1/29/2022,1151,2/10/2022,2/10/2022,2359,2359,2/10/2022,1238,2/21/2022,INTCHAS,BNSFATX,2/21/2022,,TXSTETX,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905586,Lineitem,PBI,PBI,MEM,99,CCLZ441340,CAIU8359940,4,6,YST,YARD STORAGE CHARGES,E,40,240,,BNSF MEMPHIS (P486),BUDGEIN,"BUDGE INDUSTRIES, LLC",PILLACA,PILLAR TRANS CALIFORNIA,PILLACA,POI-286105,,CMDUNBSN919760,CMA,1/28/2022,1047,2/2/2022,2/2/2022,1100,1100,2/2/2022,1240,2/4/2022,INTERMO,MCZREIN,2/4/2022,,INTERS,1/29/2022,4,2/2/2022,0,0,0,0,0,0,0,0,1/12/2022,2/7/2022,2/28/2022
1905587,Lineitem,PBI,PBI,CHI,88,FHCZ147385,TRHU7327592,3,2,YST,YARD STORAGE CHARGES,E,40,80,,CONGLOBAL JOLIET,OIAGEIL,OIA GLOBAL CHICAGO BRANCH,OLUSANY,OL USA LLC,OLUSANY,CHOLX220147,,,ONE,1/14/2022,1111,1/14/2022,1/14/2022,959,959,1/14/2022,1000,1/15/2022,GLO4,GLO4,1/15/2022,,,,5,1/20/2022,0,0,0,0,0,0,0,0,1/12/2022,1/19/2022,2/7/2022
1905594,Lineitem,PBI,PBI,ATL,99,DCNZ200191,IPXU3900109,3,2,YST,YARD STORAGE CHARGES,E,40,80,,NS - NORFOLK AUSTELL (L690),CHTVCAL,CHATTAHOOCHEE VALLEY CROSS DOCKS &,QUARTGA,QUARTZ LOGISTICS ATLANTA INC.,QUARTGA,OIATL-21120283,,CMDUCNSW048421,CMA,2/7/2022,1143,2/8/2022,2/8/2022,1559,1559,2/8/2022,1000,2/8/2022,ROADCMA,NORGA,2/8/2022,,PBIGA,2/5/2022,4,2/10/2022,0,0,0,0,0,0,0,0,1/12/2022,3/15/2022,
1905597,Lineitem,PBI,PBI,ATL,99,YMLZ423322,TCNU6103510,2,7,YST,YARD STORAGE CHARGES,E,40,280,,NS - NORFOLK AUSTELL (L690),TOMFOUT,TOM FOUTS TIRE,QUARTNY,QUARTZ LOGISTICS (NY) INC.,QUARTNY,OIJFK-21110033,,ONEYJKTBH9144900,ONE,1/18/2022,941,1/24/2022,1/24/2022,1200,1200,1/24/2022,1100,1/24/2022,STRTURN,STRTURN,1/24/2022,,PBIGA,1/17/2022,12,1/29/2022,0,0,0,0,0,0,0,0,1/12/2022,1/26/2022,2/14/2022
1905598,Lineitem,PBI,PBI,ATL,99,HDMZ501300,TRLU7436837,2,8,YST,YARD STORAGE CHARGES,E,40,320,,NS - NORFOLK AUSTELL (L690),TOMFOUT,TOM FOUTS TIRE,QUARTNY,QUARTZ LOGISTICS (NY) INC.,QUARTNY,OIJFK-21110033,,ONEYJKTBH9144900,ONE,1/17/2022,1520,1/25/2022,1/25/2022,830,830,1/25/2022,800,1/25/2022,STRTURN,STRTURN,1/25/2022,,PBIGA,1/17/2022,12,1/28/2022,0,0,0,0,0,0,0,0,1/12/2022,1/26/2022,2/14/2022
1905644,Lineitem,PBI,PBI,ATL,99,FVXZ145031,TCLU3338941,3,7,YST,YARD STORAGE CHARGES,E,40,280,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,950737,,OOLU2682507640,OOC,1/27/2022,1700,2/2/2022,2/2/2022,2359,2359,2/2/2022,1445,2/10/2022,NORGA,NORGA,2/10/2022,,PBIGA,1/27/2022,6,2/3/2022,0,0,0,0,0,0,0,0,1/13/2022,2/15/2022,3/8/2022
1905645,Lineitem,PBI,PBI,ATL,99,MOSZ650092,CSLU1524089,4,5,YST,YARD STORAGE CHARGES,E,40,200,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,950743,,OOLU2681793360,OOC,1/27/2022,1451,2/3/2022,1/31/2022,2359,2359,1/31/2022,750,2/7/2022,NORGA,NORGA,2/7/2022,,PBIGA,1/27/2022,6,2/3/2022,0,0,0,0,0,0,0,0,1/13/2022,2/8/2022,3/1/2022
1905647,ELBilling,PBI,PBI,DIT,AC,DCLZ416227,KOCU4213660,1530,13,YST,YARD STORAGE CHARGES,E,28,364,,UP - DIT WILMER (V963),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002625534,,SZPM67481100,HII,1/30/2022,1111,2/11/2022,2/11/2022,2359,2359,2/11/2022,746,2/15/2022,UPRRTX,UPRRTX,2/15/2022,,PBWWRTX,1/30/2022,20,2/18/2022,0,0,0,0,0,0,0,0,12/24/2021,,
1905648,ELBilling,PBI,PBI,DIT,AC,APMZ419100,CAIU7636104,1531,13,YST,YARD STORAGE CHARGES,E,28,364,,UP - DIT WILMER (V963),LOWADTX,LOWE'S ADC 3270,SAMCA,Samsung Electronics America (SALS),SAMCADR,JDAL21002625535,,SZPM58561500,HII,1/30/2022,826,2/11/2022,2/11/2022,2359,2359,2/11/2022,1124,2/15/2022,UPRRTX,UPRRTX,2/15/2022,,PBWWRTX,,20,2/18/2022,0,0,0,0,0,0,0,0,12/24/2021,,
1905650,ELBilling,PBI,PBI,CHI,AC,KKLZ404943,TCKU7924898,901,8,YST,YARD STORAGE CHARGES,E,28,224,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3856900-CHI27931773,,LCBB45383400,ONE,2/28/2022,937,3/7/2022,3/7/2022,730,730,3/7/2022,730,3/7/2022,GLO4,GLO4,3/7/2022,,DELCOIL,2/28/2022,20,3/19/2022,0,0,0,0,0,0,0,0,1/12/2022,,
1905651,ELBilling,PBI,PBI,CHI,AC,FHCZ147886,TRHU6326987,837,9,YST,YARD STORAGE CHARGES,E,28,252,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933986,,LCBB42618900,ONE,2/24/2022,848,2/24/2022,3/4/2022,700,800,3/4/2022,800,3/4/2022,GLO4,GLO4,3/4/2022,,DELCOIL,2/18/2022,20,3/15/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905652,ELBilling,PBI,PBI,CHI,AC,FVXZ160310,BEAU5531753,1033,4,YST,YARD STORAGE CHARGES,E,28,112,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933982,,LCBB42616700,ONE,2/22/2022,2152,2/25/2022,2/25/2022,800,800,2/25/2022,800,2/25/2022,GLO4,GLO4,2/25/2022,,DELCOIL,2/18/2022,20,3/13/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905653,ELBilling,PBI,PBI,CHI,AC,FDLZ640216,TRHU6006200,1035,3,YST,YARD STORAGE CHARGES,E,28,84,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933985,,LCBB42615600,ONE,2/23/2022,2059,2/25/2022,2/25/2022,700,700,2/25/2022,700,2/25/2022,GLO4,GLO4,2/25/2022,,DELCOIL,2/18/2022,20,3/14/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905654,ELBilling,PBI,PBI,CHI,AC,FLXZ600281,FFAU3638413,1036,3,YST,YARD STORAGE CHARGES,E,28,84,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933983,,LCBB42613400,ONE,2/23/2022,2130,2/25/2022,2/25/2022,600,600,2/25/2022,600,2/25/2022,GLO4,GLO4,2/25/2022,,DELCOIL,2/18/2022,20,3/14/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905655,ELBilling,PBI,PBI,CHI,AC,FDLZ408489,TRHU6076722,1037,2,YST,YARD STORAGE CHARGES,E,28,56,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933980,,LCBB42611900,ONE,2/23/2022,1909,2/24/2022,2/24/2022,1000,1000,2/24/2022,1030,2/24/2022,GLO4,GLO4,2/24/2022,,DELCOIL,2/18/2022,20,3/14/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905656,ELBilling,PBI,PBI,CHI,AC,KKLZ601929,TRHU7800236,843,3,YST,YARD STORAGE CHARGES,E,28,84,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933981,,LCBB42614500,ONE,2/22/2022,2045,2/24/2022,2/24/2022,900,900,2/24/2022,900,2/24/2022,CONGLJO,REUSCON,2/24/2022,,DELCOIL,2/18/2022,20,3/13/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905657,ELBilling,PBI,PBI,CHI,AC,FVXZ179414,FFAU3673029,838,2,YST,YARD STORAGE CHARGES,E,28,56,,UP -GLOBAL 4 (I206),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3857154-CHI27933984,,LCBB42602900,ONE,2/23/2022,1745,2/24/2022,2/24/2022,800,800,2/24/2022,800,2/24/2022,CONGLJO,REUSCON,2/24/2022,,DELCOIL,2/18/2022,20,3/14/2022,0,0,0,0,0,0,0,0,1/13/2022,,
1905673,Lineitem,PBI,PBI,SAV,99,APMZ426207,CAAU5170586,2,4,YST,YARD STORAGE CHARGES,E,40,160,,Georgia Ports Authority (L738),ACMFUGA,ACME FURNITURE,PREMICA,PREMIER CARGO LOGISTICS,ACMFUGA,OIPCL-21120234,,ONEYSGNBAT341600,ONE,2/11/2022,1300,2/14/2022,2/16/2022,930,930,2/16/2022,930,2/17/2022,GAPORT,GAPORT,2/17/2022,,OTDLOGA,2/11/2022,5,2/17/2022,0,0,0,0,0,0,0,0,1/13/2022,2/18/2022,
1905674,Lineitem,PBI,PBI,SAV,99,HDMZ407378,TRHU7061373,2,5,YST,YARD STORAGE CHARGES,E,40,200,,Georgia Ports Authority (L738),ACMFUGA,ACME FURNITURE,PREMICA,PREMIER CARGO LOGISTICS,ACMFUGA,OIPCL-21120235,,ONEYSGNBBE322900,ONE,2/11/2022,1102,2/15/2022,2/15/2022,930,930,2/15/2022,1107,2/16/2022,GAPORT,GAPORT,2/16/2022,,OTDLOGA,2/11/2022,5,2/17/2022,0,0,0,0,0,0,0,0,1/13/2022,2/18/2022,
1905728,Lineitem,PBI,PBI,CHI,88,TSXZ277964,SMCU2000037,3,5,YST,YARD STORAGE CHARGES,E,40,200,,UP -GLOBAL 4 (I206),PLASMIL,"YOUNG MYDENT, LLC",PEGASTX,PEGASUS LOGISTICS GROUP,PEGASTX,S00194516,,SMLMNJBN1M585700,SME,1/14/2022,1419,1/18/2022,1/18/2022,800,800,1/18/2022,825,1/19/2022,GLO4,GLO4,1/19/2022,,DELCOIL,1/14/2022,5,1/20/2022,0,0,0,0,0,0,0,0,1/13/2022,1/25/2022,2/9/2022
1905740,ELBilling,PBI,PBI,CHI,AC,DCSZ769785,CSNU7022892,1304,12,YST,YARD STORAGE CHARGES,E,28,336,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388351,,6320632710,COS,1/31/2022,1840,2/11/2022,2/11/2022,0,2359,2/11/2022,1445,2/15/2022,CNIJO,REUSE,2/15/2022,LOT S,DELCOIL,1/30/2022,20,2/19/2022,0,0,0,0,0,0,0,0,1/13/2022,2/15/2022,
1905742,ELBilling,PBI,PBI,CHI,AC,MAEC691885,CSNU6688293,1446,11,YST,YARD STORAGE CHARGES,E,28,308,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388351,,6320632712,COS,1/28/2022,1855,2/7/2022,2/7/2022,2359,2359,2/7/2022,1400,2/9/2022,BNLPCIL,BNLPCIL,2/9/2022,LOT S,DELCOIL,1/29/2022,20,2/16/2022,0,0,0,0,0,0,0,0,1/13/2022,2/15/2022,
1905746,ELBilling,PBI,PBI,CHI,AC,TSXZ469798,FFAU3372030,1250,12,YST,YARD STORAGE CHARGES,E,28,336,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388351,,6320632716,COS,1/31/2022,1504,2/11/2022,2/11/2022,0,2359,2/11/2022,1435,2/15/2022,DELCOIL,DELCOIL,2/15/2022,LOT S,DELCOIL,1/30/2022,20,2/19/2022,0,0,0,0,0,0,0,0,1/13/2022,2/15/2022,
1905747,ELBilling,PBI,PBI,CHI,AC,DCLZ414262,CSNU7218036,1451,10,YST,YARD STORAGE CHARGES,E,28,280,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388351,,6320632717,COS,1/29/2022,951,2/7/2022,2/7/2022,2359,2359,2/7/2022,1600,2/9/2022,BNLPCIL,BNLPCIL,2/9/2022,LOT S,DELCOIL,1/29/2022,20,2/17/2022,0,0,0,0,0,0,0,0,1/13/2022,2/15/2022,
1905756,ELBilling,PBI,PBI,CHI,AC,NYKZ507434,CBHU7043921,1413,2,YST,YARD STORAGE CHARGES,E,28,56,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388350,,6312545420,COS,1/18/2022,1406,1/19/2022,1/19/2022,0,2359,1/19/2022,1330,1/27/2022,BNLPCIL,BNLPCIL,1/27/2022,LOT S,DELCOIL,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,1/13/2022,1/31/2022,2/8/2022
1905768,ELBilling,PBI,PBI,CHI,AC,PONZ457336,OOCU7024664,1413,3,YST,YARD STORAGE CHARGES,E,28,84,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388350,,6312545420,COS,1/17/2022,1648,1/19/2022,1/19/2022,0,2359,1/19/2022,1400,2/1/2022,BNLPCIL,BNLPCIL,2/1/2022,LOT S,DELCOIL,1/18/2022,20,2/5/2022,0,0,0,0,0,0,0,0,1/14/2022,1/31/2022,2/8/2022
1905769,Lineitem,PBI,PBI,CHI,99,TSXZ463758,DRYU9928580,3,4,YST,YARD STORAGE CHARGES,E,25,100,,BNSF LPC Logistics Park (H572),TREDIN,TREDIT TIRE & WHEEL,DJSTXIL,DJS INTERNATIONAL SERVICES - IL,DJSTXIL,S21I114160,,COSU6317350130,COS,1/28/2022,1639,1/27/2022,1/31/2022,1159,1159,1/31/2022,1000,2/16/2022,BNLPCIL,BNLPCIL,2/16/2022,LOT S/RDT,TEAINIL,1/29/2022,7,2/7/2022,0,0,0,0,0,0,0,0,1/14/2022,2/21/2022,
1905771,Lineitem,PBI,PBI,DAL,88,TSFZ556568,PLYU888693,2,3,YST,YARD STORAGE CHARGES,E,30,90,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1717549,,,PEP,1/18/2022,1241,1/17/2022,1/20/2022,1230,1230,1/20/2022,1150,1/20/2022,BNSFATX,BNSFATX,1/20/2022,,TXSTETX,1/18/2022,4,1/21/2022,0,0,0,0,0,0,0,0,1/14/2022,2/3/2022,2/18/2022
1905772,Lineitem,PBI,PBI,DAL,88,TSFZ547884,PLYU889759,2,3,YST,YARD STORAGE CHARGES,E,30,90,,BNSF ALLIANCE (T926),QUADCTX,QUAKER DC CHALK HILL,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1717559,,,PEP,1/18/2022,1046,1/17/2022,1/20/2022,1230,1230,1/20/2022,1220,1/20/2022,BNSFATX,BNSFATX,1/20/2022,,TXSTETX,1/18/2022,4,1/21/2022,0,0,0,0,0,0,0,0,1/14/2022,1/24/2022,2/18/2022
1905774,ELBilling,PBI,PBI,CHI,AC,FLXZ424109,FDCU0534984,919,3,YST,YARD STORAGE CHARGES,E,28,84,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3861892-CHI27752244,,LCBB37148400,ONE,1/24/2022,1614,1/26/2022,1/26/2022,800,800,1/26/2022,815,1/26/2022,GLO4,GLO4,1/26/2022,,DELCOIL,1/22/2022,20,2/12/2022,0,0,0,0,0,0,0,0,1/14/2022,3/10/2022,
1905775,ELBilling,PBI,PBI,CHI,AC,FHCZ148711,TRHU6068558,1407,6,YST,YARD STORAGE CHARGES,E,28,168,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3861897-CHI27965674,,LCBB38642400,ONE,1/27/2022,1506,2/1/2022,2/1/2022,1000,1000,2/1/2022,1000,2/1/2022,GLO4,GLO4,2/2/2022,,DELCOIL,1/27/2022,20,2/15/2022,0,0,0,0,0,0,0,0,1/14/2022,3/10/2022,
1905776,ELBilling,PBI,PBI,CHI,AC,KKLZ408203,GCXU5249811,929,2,YST,YARD STORAGE CHARGES,E,28,56,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3861897-CHI27965673,,LCBB38638900,ONE,1/27/2022,2240,1/28/2022,1/28/2022,1100,1100,1/28/2022,1100,1/28/2022,GLO4,GLO4,1/28/2022,,DELCOIL,1/27/2022,20,2/15/2022,0,0,0,0,0,0,0,0,1/14/2022,3/10/2022,
1905777,ELBilling,PBI,PBI,CHI,AC,FHCZ148084,NYKU4881044,1408,8,YST,YARD STORAGE CHARGES,E,28,224,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3861897-CHI27965672,,LCBB38636700,ONE,1/27/2022,1954,2/3/2022,2/3/2022,700,700,2/3/2022,830,2/4/2022,GLO4,GLO4,2/4/2022,,DELCOIL,1/27/2022,20,2/15/2022,0,0,0,0,0,0,0,0,1/14/2022,3/10/2022,
1905778,ELBilling,PBI,PBI,CHI,AC,FLXZ601324,NYKU5134737,1050,8,YST,YARD STORAGE CHARGES,E,28,224,,UP -GLOBAL 4 (I206),ABTELEC,ABT ELECTRONICS,SAMCA,Samsung Electronics America (SALS),SAMCADR,CHI3861897-CHI27965675,,LCBB38567300,ONE,1/27/2022,2043,2/3/2022,2/3/2022,700,700,2/3/2022,830,2/3/2022,GLO4,GLO4,2/3/2022,,DELCOIL,1/27/2022,20,2/15/2022,0,0,0,0,0,0,0,0,1/14/2022,3/10/2022,
1905782,Lineitem,PBI,PBI,ATL,99,YMLZ230217,OOLU1706719,4,7,YST,YARD STORAGE CHARGES,E,40,280,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,951175,,OOLU2033246480,OOC,1/28/2022,853,2/3/2022,2/3/2022,2359,2359,2/3/2022,810,2/11/2022,NORGA,NORGA,2/11/2022,,PBIGA,1/27/2022,6,2/4/2022,0,0,0,0,0,0,0,0,1/14/2022,2/15/2022,3/8/2022
1905783,Lineitem,PBI,PBI,ATL,99,TRZZ200569,FCIU5017562,4,6,YST,YARD STORAGE CHARGES,E,40,240,,NS - NORFOLK AUSTELL (L690),CASESGA,CASESTACK,ROARNY,"ROAR Logistics, Inc",ROARNY,951181,,OOLU2681793310,OOC,1/27/2022,1324,2/1/2022,2/1/2022,2359,2359,2/1/2022,1030,2/4/2022,NORGA,NORGA,2/4/2022,,PBIGA,1/27/2022,6,2/3/2022,0,0,0,0,0,0,0,0,1/14/2022,2/8/2022,3/1/2022
1905818,ELBilling,PBI,PBI,CHI,AC,PONZ455615,TCNU6687800,1414,2,YST,YARD STORAGE CHARGES,E,28,56,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731388350,,6312545420,COS,1/18/2022,2,1/19/2022,1/19/2022,0,2359,1/19/2022,1135,2/5/2022,BNLPCIL,BNLPCIL,2/5/2022,LOT S,DELCOIL,1/18/2022,20,2/6/2022,0,0,0,0,0,0,0,0,1/14/2022,1/31/2022,2/8/2022
