RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1936366,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCNU438695,SDSZ-400625,12/28/2022,01/13/2023,01/11/2023,0.00 ,910.00 ,"2,821.00 ",EDA0009630,MAEUS01296621,01/05/2023
1936367,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TLLU535619,CCLZ-440677,12/29/2022,01/16/2023,01/11/2023,0.00 ,"1,330.00 ","3,241.00 ",EDA0009486,MAEUS01296611,01/05/2023
1936368,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,FFAU365017,FHCZ-448763,12/23/2022,01/09/2023,12/28/2022,0.00 ,"1,170.00 ","1,702.00 ",EDA0012471,ONEYSELCE3334301,12/27/2022
1936369,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,GCXU541892,NAPZ-214117,12/23/2022,01/09/2023,12/29/2022,0.00 ,"1,170.00 ","1,702.00 ",EDA0013044,ONEYSH1HK1134900,12/27/2022
1936370,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU086559,APMZ-424055,12/27/2022,01/12/2023,01/09/2023,0.00 ,"1,250.00 ","3,161.00 ",EDA0006611,ONEYSELCD0034309,01/03/2023
1936371,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TCLU178662,DCLZ-400191,12/30/2022,01/07/2023,01/05/2023,0.00 ,"1,324.50 ","1,839.00 ",EDA0012499,ONEYSELCE3509701,01/03/2023
1936373,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TRHU477687,SDSZ-400746,01/03/2023,01/17/2023,01/11/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009488,ONEYSELCE3509703,01/10/2023
1936375,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TRLU745954,SDSZ-400676,12/30/2022,01/17/2023,01/11/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009490,ONEYSELCE3509704,01/06/2023
1936376,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",TEMU230623,DCLZ-232912,12/16/2022,12/19/2022,,134.39 ,0.00 ,"1,773.39 ",1049991592-2589,,12/19/2022
1936377,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",FANU154724,TRZZ-400293,12/17/2022,12/21/2022,,173.82 ,0.00 ,"1,812.82 ",1049991940-2589,,12/19/2022
1936378,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",UACU594553,EMCZ-441928,12/19/2022,12/21/2022,,94.96 ,0.00 ,"1,733.96 ",1049991978-2589,,12/20/2022
1936379,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",DFSU619758,YMLZ-423822,12/20/2022,12/22/2022,,94.96 ,0.00 ,"1,733.96 ",1049991891-2589,,12/21/2022
1936380,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",UACU555694,TLXZ-429608,12/19/2022,12/21/2022,,94.96 ,0.00 ,"1,733.96 ",1049991768-2589,,12/20/2022
1936383,ATL,YML,APIEIL,BLUERING MACHINING,TGBU514972,MAEC-738093,12/16/2022,12/16/2022,,175.00 ,0.00 ,689.05 ,OI-211058,YMLUE470018681,12/16/2022
1936387,SAV,COS,ACTPA,FAMOUS FOOTWEAR(FAMFOOT),BEAU607317,TAXZ-157411,12/28/2022,01/03/2023,,300.00 ,0.00 ,"3,200.00 ",S00097989,6890249740,12/30/2022
1936388,SAV,COS,ACTPA,FAMOUS FOOTWEAR(FAMFOOT),CSNU611156,OWN-000000,12/28/2022,01/02/2023,,240.00 ,0.00 ,"3,140.00 ",S00097989,6890249740,12/30/2022
1936392,ATL,CMA,SAMSDTX,LOWE'S 3375,CAIU940118,APMZ-406422,12/22/2022,12/30/2022,12/29/2022,0.00 ,"1,361.60 ","2,053.20 ",SEA0041130,CMDUAYN1001059B,12/22/2022
1936393,ATL,CMA,SAMSDTX,LOWE'S 3375,TCKU734235,APMZ-410815,12/22/2022,01/04/2023,01/03/2023,0.00 ,"1,288.85 ","1,980.45 ",SEA0041211,CMDUAYN1001059C,12/22/2022
1936757,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,CAAU654701,SDSZ-400714,01/09/2023,,01/19/2023,0.00 ,750.00 ,"2,661.00 ",EDA0011418,MAEUS01308947,01/14/2023
1936758,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU511425,SDSZ-400640,01/11/2023,,01/23/2023,0.00 ,550.05 ,"2,461.05 ",EDA0011638,MAEUS01311577,01/18/2023
1936759,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,KKFU784294,DCLZ-500076,12/30/2022,01/19/2023,01/17/2023,0.00 ,"1,450.00 ","3,361.00 ",EDA0007149,ONEYSZPCT6230500,01/07/2023
1936761,JAX,ONE,HECNY,VISTAPAK INDUSTRIES INC.,KKFU800886,HDMZ-408279,01/16/2023,01/17/2023,,590.00 ,0.00 ,"2,464.85 ",DO2202091,ONEYSGNCT3856600,01/17/2023
1936777,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,APHU668909,SDSZ-400671,01/04/2023,01/20/2023,01/17/2023,0.00 ,"1,020.00 ","2,931.00 ",EDA0008331,CMDUSEL1467064,01/11/2023
1936778,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CAIU965819,TLXZ-451677,01/04/2023,01/18/2023,01/16/2023,0.00 ,"1,130.00 ","3,041.00 ",EDA0008339,CMDUSEL1467010,01/10/2023
1936779,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU729661,SDSZ-400600,01/04/2023,01/17/2023,01/12/2023,0.00 ,830.00 ,"2,741.00 ",EDA0008346,CMDUSEL1467087,01/10/2023
1936780,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TGHU946940,TMEZ-929776,01/04/2023,01/18/2023,01/12/2023,0.00 ,"1,130.00 ","3,041.00 ",EDA0008380,CMDUSEL1467136,01/10/2023
1936781,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TLLU464726,ACLZ-427051,01/04/2023,01/19/2023,01/12/2023,0.00 ,"1,130.00 ","3,041.00 ",EDA0008383,CMDUSEL1467137,01/10/2023
1936782,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,DFSU688263,APMZ-405944,01/05/2023,,01/18/2023,0.00 ,250.10 ,"2,161.10 ",EDA0007629,HDMULCHM15914900,01/11/2023
1936783,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GAOU635901,TLXZ-412945,01/06/2023,01/20/2023,01/12/2023,0.00 ,"1,050.00 ","2,961.00 ",EDA0007640,HDMULCHM15914900,01/11/2023
1936784,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU667594,SDSZ-400720,01/09/2023,01/20/2023,01/17/2023,0.00 ,860.00 ,"2,771.00 ",EDA0007662,HDMULCHM15914900,01/12/2023
1936785,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU682614,SDSZ-400637,01/09/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0010521,HDMUSZPM06068200,01/13/2023
1936786,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU602631,NAPZ-214117,01/09/2023,01/18/2023,01/13/2023,0.00 ,810.00 ,"2,721.00 ",EDA0007670,HDMULCHM15914900,01/12/2023
1936787,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU416758,SDSZ-400705,01/06/2023,,01/19/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007693,HDMULCHM15914900,01/11/2023
1936788,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU467903,SDSZ-400699,01/09/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0010526,HDMUSZPM43815000,01/13/2023
1936789,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU480556,FLXZ-429191,01/09/2023,,01/19/2023,0.00 ,250.10 ,"2,161.10 ",EDA0011299,HDMUSELM50069400,01/13/2023
1936790,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU488401,FHCZ-448763,01/09/2023,,01/23/2023,0.00 ,250.10 ,"2,161.10 ",EDA0007712,HDMULCHM15914900,01/12/2023
1936791,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU512194,SDSZ-400726,01/09/2023,01/18/2023,01/17/2023,0.00 ,710.00 ,"2,621.00 ",EDA0007724,HDMULCHM15914900,01/12/2023
1936792,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU519880,NAPZ-185271,01/05/2023,01/17/2023,01/12/2023,0.00 ,"1,050.00 ","2,961.00 ",EDA0007729,HDMULCHM19742100,01/11/2023
1936793,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TLLU581242,APMZ-410824,01/09/2023,,01/20/2023,0.00 ,250.10 ,"2,161.10 ",EDA0011344,HDMUSELM22534800,01/13/2023
1936794,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,BEAU537713,SDSZ-400679,01/10/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0010503,ONEYSZPCU7643803,01/17/2023
1936795,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,CLHU908645,SDSZ-400655,01/10/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0010509,ONEYSZPCU7643804,01/17/2023
1936796,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,FFAU149827,SDSZ-400631,01/09/2023,,,0.00 ,750.00 ,"2,661.00 ",EDA0007637,ONEYSZPCU0525702,01/16/2023
1936797,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,FFAU179384,HDMZ-410836,01/09/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0010515,ONEYSZPCU7643801,01/16/2023
1936798,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,GAOU662879,MSCZ-423751,01/09/2023,,01/18/2023,0.00 ,490.05 ,"2,401.05 ",EDA0007641,ONEYSZPCT0917400,01/15/2023
1936799,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,KKFU773363,NAPZ-423313,01/09/2023,,,0.00 ,250.10 ,"2,161.10 ",EDA0010523,ONEYSZPCU7643802,01/16/2023
1936394,ATL,CMA,SAMSDTX,LOWE'S 3375,TGBU416606,NAPZ-186278,12/22/2022,12/30/2022,12/29/2022,0.00 ,"1,301.60 ","1,993.20 ",SEA0041262,CMDUAYN1001059A,12/22/2022
1936396,ATL,YML,OLUSANY,KOYO CORPORATION OF USA,BMOU443961,COZZ-448937,01/05/2023,01/05/2023,,80.00 ,0.00 ,"1,738.37 ",CHOLX224815,,01/05/2023
1936406,SAV,ZIM,SCHECA,SADDLE CREEK CORP / PEPSICO,JXLU784225,TLXZ-412945,12/19/2022,12/22/2022,,540.00 ,0.00 ,"2,257.97 ",DELUS0000504566,ZIMUSIN8133887,12/20/2022
1936409,SAV,ZIM,COOPMO,COOPER LIGHTING c/o CASS,UETU593582,TLXZ-451403,12/20/2022,12/27/2022,,549.41 ,475.00 ,"2,582.41 ",1030002259,,12/22/2022
1936415,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,BEAU410849,DCNZ-600183,12/27/2022,01/07/2023,01/06/2023,0.00 ,"1,404.50 ","1,936.50 ",EDA0012441,CMDUTHD0996659,12/30/2022
1936416,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,BEAU595590,MSCZ-423751,12/27/2022,01/09/2023,01/03/2023,0.00 ,970.00 ,"1,502.00 ",EDA0012442,CMDUTHD0996659,12/30/2022
1936417,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,BSIU965406,TAXZ-477107,12/27/2022,01/10/2023,01/06/2023,0.00 ,"1,010.00 ","2,986.00 ",EDA0005898,CMDUTHD0996660,12/30/2022
1936418,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CAAU616342,SDSZ-400726,12/28/2022,01/09/2023,,0.00 ,670.00 ,"1,202.00 ",EDA0012447,CMDUTHD0996659,12/30/2022
1936419,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU439260,CMAZ-400074,12/29/2022,01/13/2023,01/06/2023,0.00 ,"1,050.00 ","2,961.00 ",EDA0007038,CMDUAYN1003349,01/02/2023
1936420,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU616072,NAPZ-405985,12/27/2022,01/06/2023,01/03/2023,0.00 ,850.00 ,"1,382.00 ",EDA0012458,CMDUTHD0996659,12/30/2022
1936421,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU723318,TLXZ-451403,12/27/2022,01/10/2023,01/09/2023,0.00 ,"1,210.00 ","3,121.00 ",EDA0005923,CMDUTHD0996666,01/04/2023
1936422,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU730803,SDSZ-400622,12/27/2022,01/09/2023,12/30/2022,0.00 ,"1,184.50 ","1,716.50 ",EDA0012465,CMDUTHD0996659,12/29/2022
1936423,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,SEGU536769,SDSZ-400663,12/27/2022,01/09/2023,01/04/2023,0.00 ,"1,384.50 ","1,899.00 ",EDA0012495,CMDUSGN1728200,01/03/2023
1936424,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGBU557797,PONZ-457022,12/29/2022,01/10/2023,01/05/2023,0.00 ,"1,524.50 ","2,039.00 ",EDA0012508,CMDUTHD0996659,01/03/2023
1936425,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TLLU752293,SDSZ-400615,12/29/2022,01/09/2023,01/05/2023,0.00 ,"1,304.50 ","1,819.00 ",EDA0012512,CMDUTHD0996659,01/03/2023
1936426,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TLLU878223,TAXZ-486952,12/27/2022,01/10/2023,,0.00 ,"1,170.00 ","3,081.00 ",EDA0006068,CMDUTHD0996659,01/03/2023
1936427,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TRHU520256,NAPZ-185086,12/27/2022,01/07/2023,01/04/2023,0.00 ,"1,564.50 ","2,079.00 ",EDA0012514,CMDUSGN1728200,01/03/2023
1936428,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TRHU827019,DCLZ-407603,12/27/2022,01/07/2023,01/06/2023,0.00 ,"1,564.50 ","2,079.00 ",EDA0012515,CMDUAYN1003349,01/03/2023
1936431,ATL,CMA,SAMSDTX,LOWE'S 3375,APHU649282,TLXZ-428126,12/27/2022,01/09/2023,01/05/2023,0.00 ,560.00 ,"1,251.60 ",SEA0042134,CMDUSEL1462593,12/27/2022
1936432,ATL,CMA,SAMSDTX,LOWE'S 3375,APHU698023,APMZ-423981,12/28/2022,01/09/2023,01/06/2023,0.00 ,770.00 ,"1,461.60 ",SEA0042136,CMDUSEL1462591,12/28/2022
1936433,ATL,CMA,SAMSDTX,LOWE'S 3375,APHU701781,NAPZ-422980,12/27/2022,01/04/2023,01/03/2023,0.00 ,"1,048.85 ","1,740.45 ",SEA0040096,CMDUTHD0994972E,12/27/2022
1936434,ATL,CMA,SAMSDTX,LOWE'S 3375,CAAU631947,TRZZ-402959,12/28/2022,01/10/2023,01/06/2023,0.00 ,810.00 ,"1,501.60 ",SEA0040107,CMDUTHD0994972A,12/28/2022
1936435,ATL,CMA,SAMSDTX,LOWE'S 3375,CAIU704950,TAXZ-477869,12/28/2022,01/09/2023,01/05/2023,0.00 ,770.00 ,"1,461.60 ",SEA0042148,CMDUSEL1462589,12/28/2022
1936436,ATL,CMA,SAMSDTX,LOWE'S 3375,CAIU960578,DCSZ-755594,12/27/2022,01/09/2023,01/05/2023,0.00 ,870.00 ,"1,561.60 ",SEA0040123,CMDUTHD0994972F,12/27/2022
1936437,ATL,CMA,SAMSDTX,LOWE'S 3375,CMAU471973,TLXZ-418981,12/27/2022,01/04/2023,12/30/2022,0.00 ,"1,028.85 ","1,720.45 ",SEA0040132,CMDUTHD0994972B,12/27/2022
1936438,ATL,CMA,SAMSDTX,LOWE'S 3375,CMAU558162,TCWZ-417589,12/27/2022,01/09/2023,01/05/2023,0.00 ,560.00 ,"1,251.60 ",SEA0042162,CMDUSEL1462588,12/27/2022
1936439,ATL,CMA,SAMSDTX,LOWE'S 3375,CMAU658451,TLXZ-425402,12/28/2022,01/09/2023,01/06/2023,0.00 ,770.00 ,"1,461.60 ",SEA0040138,CMDUTHD0993453A,12/28/2022
1936440,ATL,CMA,SAMSDTX,LOWE'S 3375,CMAU726043,MAEC-590096,12/27/2022,01/05/2023,12/30/2022,0.00 ,"1,068.85 ","1,760.45 ",SEA0042170,CMDUSEL1462586,12/27/2022
1936441,ATL,CMA,SAMSDTX,LOWE'S 3375,GESU687570,DCLZ-500221,12/28/2022,01/09/2023,01/06/2023,0.00 ,520.00 ,"1,211.60 ",SEA0042202,CMDUSEL1462582,12/28/2022
1936442,ATL,CMA,SAMSDTX,LOWE'S 3375,SEGU432006,MCCZ-405423,12/27/2022,01/05/2023,01/03/2023,0.00 ,"1,068.85 ","1,760.45 ",SEA0042233,CMDUSEL1462581,12/27/2022
1936443,ATL,CMA,SAMSDTX,LOWE'S 3375,SEGU501816,AIMZ-402215,12/27/2022,01/09/2023,01/05/2023,0.00 ,560.00 ,"1,251.60 ",SEA0042238,CMDUSEL1462580,12/27/2022
1936444,ATL,CMA,SAMSDTX,LOWE'S 3375,TCKU622156,DCSZ-795950,12/27/2022,01/09/2023,01/05/2023,0.00 ,560.00 ,"1,251.60 ",SEA0040277,CMDUTHD0993453B,12/27/2022
1936445,ATL,CMA,SAMSDTX,LOWE'S 3375,TCNU595682,HDMZ-404526,12/27/2022,01/05/2023,01/03/2023,0.00 ,"1,128.85 ","1,820.45 ",SEA0040304,CMDUTHD0994972C,12/27/2022
1936446,ATL,CMA,SAMSDTX,LOWE'S 3375,TGBU621181,MAEC-619574,12/28/2022,01/11/2023,01/06/2023,0.00 ,"1,518.85 ","2,210.45 ",SEA0040327,CMDUTHD0993454,12/28/2022
1936447,ATL,CMA,SAMSDTX,LOWE'S 3375,TGBU670679,HDMZ-501888,12/27/2022,01/05/2023,12/30/2022,0.00 ,"1,068.85 ","1,760.45 ",SEA0042283,CMDUSEL1462576,12/27/2022
1936448,ATL,CMA,SAMSDTX,LOWE'S 3375,TGBU671458,MOFZ-650819,12/28/2022,01/11/2023,01/05/2023,0.00 ,"1,518.85 ","2,210.45 ",SEA0040328,CMDUTHD0994972D,12/28/2022
1936449,ATL,CMA,SAMSDTX,COSTCO DEPOT #1258,TGHU939428,TCWZ-417656,12/28/2022,12/30/2022,,0.00 ,420.00 ,"1,020.40 ",SEA0042287,CMDUSEL1462572,12/30/2022
1936450,ATL,CMA,SAMSDTX,LOWE'S 3375,TLLU433358,TSXZ-629621,12/28/2022,01/09/2023,01/05/2023,0.00 ,770.00 ,"1,461.60 ",SEA0042290,CMDUSEL1462570,12/28/2022
1936451,ATL,CMA,SAMSDTX,LOWE'S 3375,TLLU433949,XNPZ-440168,12/27/2022,01/09/2023,01/05/2023,0.00 ,560.00 ,"1,251.60 ",SEA0042291,CMDUSEL1462569,12/28/2022
1936464,ATL,ONE,ONEVA,TATSUMI GATEWAY,TRLU756908,TSXZ-499333,12/15/2022,12/16/2022,,0.00 ,0.00 ,582.65 ,CHI4655453-CHI34342838,,12/16/2022
1936465,ATL,ONE,ONEVA,TATSUMI GATEWAY,GCXU518831,HDMZ-409123,12/16/2022,12/19/2022,,0.00 ,0.00 ,582.65 ,CHI4664607-CHI34408541,,12/16/2022
1936467,SAV,HAP,SCHECA,SVC LOGISTICS INC,TGBU605261,NAPZ-214117,12/21/2022,12/23/2022,,120.00 ,0.00 ,"1,854.60 ",DELUS0000504741,HLCUSIN221008633,12/22/2022
1936468,SAV,HAP,SCHECA,SVC LOGISTICS INC,HAMU122438,TSXZ-651236,12/21/2022,12/23/2022,,120.00 ,0.00 ,"1,854.60 ",DELUS0000504743,HLCUSIN221008633,12/22/2022
1936469,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU411354,TAXZ-157411,01/03/2023,01/20/2023,01/19/2023,0.00 ,"1,290.00 ","3,201.00 ",EDA0009662,MAEUS01311571,01/10/2023
1936470,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU438516,SDSZ-400612,01/03/2023,,01/19/2023,0.00 ,550.05 ,"2,461.05 ",EDA0009666,MAEUS01305904,01/09/2023
1936471,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU496232,SDSZ-400613,01/02/2023,01/19/2023,01/17/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009667,MAEUS01310216,01/09/2023
1936472,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MRKU258411,APLZ-455744,12/30/2022,01/10/2023,01/06/2023,0.00 ,"1,444.50 ","1,959.00 ",EDA0012487,MAEUS01314402,01/03/2023
1936473,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MRKU400261,CCLZ-440545,12/30/2022,01/10/2023,01/06/2023,0.00 ,"1,444.50 ","1,959.00 ",EDA0012488,MAEU222888092,01/03/2023
1936474,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MRSU368267,YMLZ-422176,12/30/2022,01/10/2023,01/04/2023,0.00 ,"1,444.50 ","1,959.00 ",EDA0012489,MAEUS01314403,01/03/2023
1936475,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRSU427591,SDSZ-400623,12/30/2022,01/17/2023,01/10/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009688,MAEUS01305915,01/06/2023
1936476,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MSKU073988,TAXZ-429386,12/30/2022,01/10/2023,01/05/2023,0.00 ,"1,444.50 ","1,959.00 ",EDA0012491,MAEUS01305917,01/03/2023
1936477,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,MSKU075866,SDSZ-400655,12/30/2022,01/10/2023,01/04/2023,0.00 ,"1,264.50 ","1,779.00 ",EDA0012492,MAEUS01305929,01/03/2023
1936478,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU146881,SDSZ-400604,01/02/2023,01/19/2023,01/18/2023,0.00 ,870.00 ,"2,781.00 ",EDA0009702,MAEUS01310215,01/09/2023
1936479,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU951344,TLXZ-457888,12/29/2022,01/16/2023,01/11/2023,0.00 ,"1,370.00 ","3,281.00 ",EDA0009708,MAEUS01311573,01/06/2023
1936800,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU432942,TAXZ-477881,01/05/2023,,01/20/2023,0.00 ,250.10 ,"2,161.10 ",EDA0007815,ONEYSZPCU0525700,01/13/2023
1936801,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCLU665620,HDMZ-402726,01/06/2023,,,0.00 ,570.05 ,"2,481.05 ",EDA0007879,ONEYSZPCU0525704,01/14/2023
1936802,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCNU570254,TLXZ-431155,01/06/2023,,,0.00 ,570.05 ,"2,481.05 ",EDA0007905,ONEYSZPCU0525703,01/16/2023
1936803,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TEMU866996,SDSZ-400729,01/09/2023,,,0.00 ,550.05 ,"2,461.05 ",EDA0010569,ONEYSZPCU7643800,01/15/2023
1936804,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,BEAU528483,SDSZ-400639,01/06/2023,01/13/2023,,0.00 ,450.00 ,"3,140.10 ",EDA0007562,ONEYSZPCT0917407,01/09/2023
1936805,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,NYKU071835,TLXZ-472341,01/09/2023,,01/19/2023,0.00 ,0.05 ,"2,690.15 ",EDA0007811,ONEYSZPCU0525708,01/15/2023
1936806,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,NYKU484746,SDSZ-400670,01/06/2023,,01/16/2023,0.00 ,"2,990.10 ","5,680.20 ",EDA0007820,ONEYSZPCT0917408,01/12/2023
1936807,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,TCLU885472,TLXZ-413437,01/06/2023,01/18/2023,01/13/2023,0.00 ,520.00 ,"3,210.10 ",EDA0007885,ONEYSZPCT0917405,01/10/2023
1936808,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,TCLU954473,SDSZ-400698,01/06/2023,,01/17/2023,0.00 ,"2,990.10 ","5,680.20 ",EDA0007889,ONEYSZPCU0525709,01/10/2023
1936809,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,TCNU405305,SDSZ-400691,01/06/2023,,01/16/2023,0.00 ,"2,990.10 ","5,680.20 ",EDA0007897,ONEYSZPCT0917404,01/11/2023
1936810,SAV,ONE,SAMSDTX,LOWE'S ADC 3290,WFHU520176,APMZ-412423,01/06/2023,,01/17/2023,0.00 ,"2,690.15 ","5,380.25 ",EDA0007967,ONEYSZPCT0917406,01/14/2023
1936835,ATL,ONE,ONEVA,MAZDA NORTH AMERICA OPERATIONS,TRHU778964,PONZ-457536,01/12/2023,01/12/2023,,0.00 ,0.00 ,487.80 ,CHI4679547-CHI34522555,,01/12/2023
1936901,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU644094,AIMZ-604302,01/06/2023,,01/19/2023,0.00 ,570.05 ,"2,481.05 ",EDA0007053,CMDUTHD0997647,01/15/2023
1936902,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU651094,APMZ-409966,01/05/2023,01/20/2023,01/19/2023,0.00 ,"1,210.00 ","3,121.00 ",EDA0007600,CMDUSGN1736223,01/12/2023
1936903,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU691387,FLGZ-650101,01/05/2023,,01/19/2023,0.00 ,250.10 ,"2,161.10 ",EDA0007061,CMDUTHD0997647,01/12/2023
1936904,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU693832,MAEC-573701,01/05/2023,01/18/2023,01/13/2023,0.00 ,"1,090.00 ","3,001.00 ",EDA0007063,CMDUTHD0997583,01/11/2023
1936905,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU719220,SDSZ-400608,01/06/2023,,01/17/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007068,CMDUTHD0997467,01/12/2023
1936906,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU850938,DCLZ-419989,01/05/2023,,01/19/2023,0.00 ,250.10 ,"2,161.10 ",EDA0007082,CMDUTHD0997647,01/11/2023
1936907,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU871828,SDSZ-400656,01/06/2023,01/18/2023,01/16/2023,0.00 ,830.00 ,"2,741.00 ",EDA0007085,CMDUTHD0997583,01/12/2023
1936908,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU918888,SDSZ-400606,01/06/2023,,01/19/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007088,CMDUTHD0997647,01/12/2023
1936909,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU947161,DCSZ-747114,01/05/2023,01/20/2023,01/18/2023,0.00 ,"1,130.00 ","3,041.00 ",EDA0007097,CMDUTHD0997583,01/10/2023
1936910,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU956811,NEDZ-402046,01/05/2023,01/18/2023,01/12/2023,0.00 ,"1,090.00 ","3,001.00 ",EDA0007098,CMDUTHD0997647,01/11/2023
1936911,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU959630,SDSZ-400663,01/09/2023,,01/19/2023,0.00 ,550.05 ,"2,461.05 ",EDA0007101,CMDUTHD0997467,01/13/2023
1936912,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,FCIU729843,ZCSZ-402772,01/05/2023,01/19/2023,01/18/2023,0.00 ,"1,130.00 ","3,041.00 ",EDA0007116,CMDUTHD0997647,01/11/2023
