RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1902388,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,FSCU8380014,FLXZ-435069,12/27/2021,01/13/2022,01/05/2022,0.00 ,427.00 ,"2,235.00 ",TNAM21245665,SEL1251700,01/04/2022
1902389,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,UETU5225974,TAXZ-489081,12/22/2021,12/30/2021,12/28/2021,0.00 ,343.00 ,"2,151.00 ",TNAM21245666,SEL1251703,12/27/2021
1902390,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TRHU4140782,APMZ-401112,12/23/2021,12/29/2021,12/28/2021,0.00 ,315.00 ,"2,123.00 ",TNAM21245667,SEL1251707,12/27/2021
1902391,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,FSCU8606971,DCSZ-747419,12/23/2021,01/07/2022,12/28/2021,0.00 ,315.00 ,"2,123.00 ",TNAM21245673,SEL1251724,12/28/2021
1902392,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU7515261,FLXZ-440968,12/23/2021,01/08/2022,12/28/2021,0.00 ,315.00 ,"2,123.00 ",TNAM21245675,SEL1251730,12/27/2021
1902393,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU7357382,TSXZ-609996,12/21/2021,01/05/2022,12/28/2021,0.00 ,287.00 ,"2,095.00 ",TNAM21245679,SEL1251737,12/24/2021
1901893,SAV,MSK,MAENC,NEOVIA LOGISTICS,MRSU5517060,TSXZ-425949,12/21/2021,12/29/2021,12/27/2021,0.00 ,0.00 ,"1,537.50 ",CHS211111220,213514556,12/22/2021
1901894,SAV,MSK,MAENC,NEOVIA LOGISTICS,MSKU9138779,HDMZ-500311,12/29/2021,01/12/2022,01/06/2022,0.00 ,0.00 ,"1,537.50 ",CHS211111214,214433800,12/30/2021
1901895,ATL,HAP,SAMSDCA,XPO LOGISTICS,HAMU1171907,AIMZ-605103,01/24/2022,01/31/2022,,940.00 ,0.00 ,"1,390.00 ",0059378,HLCUSEL211135772,01/31/2022
1901896,ATL,HAP,SAMSDCA,XPO LOGISTICS,UACU5674965,EMCZ-442722,01/21/2022,01/31/2022,,1060.00 ,0.00 ,"1,510.00 ",0059379,HLCUSEL211135794,01/31/2022
1901897,ATL,HAP,SAMSDCA,XPO LOGISTICS,TCNU1670384,NAPZ-423280,01/24/2022,02/02/2022,,580.05 ,0.00 ,"1,030.05 ",0059381,HLCUSEL211135812,02/02/2022
1901898,ATL,HAP,SAMSDCA,XPO LOGISTICS,HAMU1224102,DCLZ-407128,01/24/2022,02/03/2022,,620.05 ,0.00 ,"1,070.05 ",0059382,HLCUSEL211135801,02/03/2022
1901901,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCLU8510673,TLXZ-436997,12/24/2021,12/28/2021,,380.00 ,0.00 ,825.50 ,QTZ-OI135321-146634,ONEYSH1UX2947700,12/28/2021
1901902,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TEMU8864458,PONZ-456269,12/24/2021,12/29/2021,12/28/2021,380.00 ,0.00 ,825.50 ,QTZ-OI134934-147122,ONEYSH1UX2943300,12/28/2021
1901903,SAV,MSK,MAENC,NEOVIA LOGISTICS,MRKU6395513,FLXZ-441938,12/20/2021,01/08/2022,01/04/2022,0.00 ,483.00 ,"2,020.50 ",CHS211111215,214588114,12/30/2021
1901904,ATL,MSC,MEDSC,NEOVIA LOGISTICS,CAIU4635296,MAEC-687731,12/20/2021,01/07/2022,01/05/2022,0.00 ,0.00 ,368.00 ,T00695533393,MEDUM5569709,12/20/2021
1901905,SAV,MSK,MAENC,NEOVIA LOGISTICS,SUDU6961220,EMCZ-947048,12/20/2021,01/07/2022,01/03/2022,0.00 ,455.00 ,"1,992.50 ",CHS211111210,214588121,12/29/2021
1901907,ATL,HAP,COOPMO,FUTURE FORWARDING COMPANY,HLBU2262093,MSCZ-137768,12/15/2021,12/18/2021,12/17/2021,36.83 ,0.00 ,445.03 ,1041319997-2021,HLCUSHA2108PMGK0,12/15/2021
1901917,SAV,ONE,ONEVA,NEOVIA LOGISTICS,NYKU0717541,TLXZ-436423,12/17/2021,,,0.00 ,511.00 ,"1,796.47 ",CHI3758985-CHI27125147,SZPBN1869605,12/28/2021
1901918,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TCNU3084870,MOFZ-650373,12/18/2021,,,0.00 ,483.00 ,"1,768.47 ",CHI3758985-CHI27125145,SZPBN1869600,12/28/2021
1901926,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,GCXU5755620,APMZ-405861,12/16/2021,01/04/2022,,0.00 ,898.25 ,"2,523.25 ",CHS211200129,S16526101,01/03/2022
1901927,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",TCKU6777703,XNPZ-439163,12/16/2021,01/08/2022,,0.00 ,707.00 ,"2,332.00 ",CHS211200131,S16526102,01/06/2022
1901928,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,MRKU0973743,DFLZ-402444,12/16/2021,01/20/2022,,0.00 ,735.00 ,"2,360.00 ",CHS211200132,S16526100,01/19/2022
1901929,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",MRSU3667610,TSXZ-471818,12/16/2021,01/05/2022,,0.00 ,763.00 ,"2,388.00 ",CHS211200133,S16526099,01/05/2022
1901930,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,MRKU0065448,TRZZ-409491,12/16/2021,01/28/2022,,0.00 ,763.00 ,"2,388.00 ",CHS211200135,S16526103,01/26/2022
1901941,SAV,WHL,DJSITX,TREDIT TIRE & WHEEL,WHLU5700733,TLXZ-459644,01/11/2022,01/24/2022,,1430.00 ,0.00 ,"2,960.28 ",S21I114643,WHLC031B588075,01/21/2022
1901942,SAV,CMA,DJSITX,TREDIT TIRE & WHEEL,CMAU5854331,HJCZ-147344,01/05/2022,01/12/2022,,950.00 ,0.00 ,"2,480.28 ",S21I115285,CMDUAIS0363098,01/10/2022
1901959,ATL,ONE,ONEVA,BOYSEN USA ALABAMA LLC,GCXU5431810,TAXZ-477522,12/16/2021,12/16/2021,,0.00 ,0.00 ,981.72 ,CHI3762005-CHI27149118,HAMBE5483900,12/16/2021
1901961,ATL,ZIM,COOPMO,COOPER LIGHTING c/o CASS,TGBU7137388,TCWZ-417534,12/16/2021,01/20/2022,01/19/2022,1640.00 ,0.00 ,"2,046.90 ",1041345419-2021,ZIMUXIA8218287,12/16/2021
1901972,ATL,ZIM,COOPMO,PREMIER SERVICES,ZCSU7008826,TAXZ-429492,12/22/2021,01/13/2022,12/30/2021,1205.00 ,0.00 ,"3,699.00 ",1041345419-2021,ZIMUXIA8218287,12/28/2021
1903509,ATL,OOC,ROARNY,CASESTACK,BMOU2693380,MSCZ-208097,12/23/2021,01/03/2022,12/28/2021,630.00 ,0.00 ,"1,008.00 ",937580,OOLU2682299620,12/23/2021
1903512,ATL,OOC,ROARNY,CASESTACK,OOLU1956298,ZCSZ-962121,12/28/2021,01/06/2022,01/04/2022,400.00 ,0.00 ,778.00 ,938646,OOLU2679068150,12/28/2021
1903524,SAV,COS,HECNY,QEP CO INC /ROBER CAPITAL INC,OOLU6975177,MAEC-658677,01/31/2022,02/03/2022,,0.05 ,0.00 ,"2,180.23 ",NSZX12210124,COSU6320118060,02/01/2022
1902613,ATL,ONE,ONEVA,RICOH ELECTRONICS INC.,FCGU4442209,PONZ-458170,01/03/2022,01/03/2022,,0.00 ,0.00 ,476.28 ,CHI3777950-CHI27284772,HAMBD1313300,01/03/2022
1902631,ATL,ONE,QUARTNY,TOM FOUTS TIRE,KKFU8101211,DCSZ-793899,01/15/2022,01/20/2022,,602.50 ,0.00 ,"1,212.20 ",OIJFK-21110025,ONEYJKTBH7565700HB,01/20/2022
1902632,ATL,ONE,QUARTNY,SOUTHERN TIRE MART,TLLU5697698,NAPZ-422670,01/14/2022,01/20/2022,,420.00 ,0.00 ,"1,210.60 ",OIJFK-21110027,ONEYJKTBH7567900,01/19/2022
1902689,SAV,CMA,QUARTGA,TECHNICAL POLYMERS,SKIU2251888,TAXZ-240587,01/06/2022,01/24/2022,,1825.00 ,0.00 ,"3,359.30 ",OIATL-21110677,CMDUCNCC864821A,01/24/2022
1902691,SAV,CMA,QUARTGA,DART ADVANTAGE / DOMO CHEMICAL,SKIU2251893,MSCZ-208249,01/06/2022,01/27/2022,,1985.00 ,0.00 ,"3,519.30 ",OIATL-21110677,CMDUCNCC864821A,01/25/2022
1902692,SAV,CMA,QUARTGA,TECHNICAL POLYMERS,SKIU2251928,CCLZ-200795,01/06/2022,01/27/2022,,2025.00 ,0.00 ,"3,559.30 ",OIATL-21110677,CMDUCNCC864821A,01/26/2022
1902693,SAV,CMA,QUARTGA,DART ADVANTAGE / DOMO CHEMICAL,SKIU2251954,APLZ-206529,01/06/2022,02/01/2022,,2225.00 ,0.00 ,"3,759.30 ",OIATL-21110677,CMDUCNCC864821A,01/27/2022
1902724,SAV,ONE,DJSITX,TREDIT TIRE & WHEEL,FDCU0354940,APMZ-423905,12/24/2021,01/08/2022,,1670.00 ,"1,350.00 ","4,550.28 ",S21I112687,ONEYSH1YW2205400,01/06/2022
1902758,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,TCLU5593550,NAPZ-423997,12/18/2021,01/11/2022,01/06/2022,1375.00 ,0.00 ,"1,850.80 ",1041536618-2021,HLCUSHA2108MGPU7,12/18/2021
1902759,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,TRLU7555899,NAPZ-174070,12/17/2021,12/29/2021,12/28/2021,1020.00 ,0.00 ,"1,495.80 ",1041536618-2021,HLCUSHA2108MGPU7,12/17/2021
1902760,ATL,ONE,COOPMO,FUTURE FORWARDING COMPANY,NYKU4958491,EMCZ-741891,12/24/2021,01/11/2022,01/03/2022,760.00 ,0.00 ,"1,168.20 ",1041438609-2021,ONEYHKGBN3576700,12/24/2021
1902770,ATL,MSC,COOPMO,FUTURE FORWARDING COMPANY,GLDU7501598,HRGZ-456638,12/24/2021,01/04/2022,12/30/2021,830.00 ,0.00 ,"1,209.60 ",1041745339-2021,MEDUT5403331,12/24/2021
1902771,ATL,MSC,COOPMO,FUTURE FORWARDING COMPANY,BMOU5058579,HDMZ-404224,12/24/2021,12/30/2021,12/29/2021,280.00 ,0.00 ,659.60 ,1041745339-2021,MEDUT5403331,12/24/2021
1902772,ATL,CMA,COOPMO,FUTURE FORWARDING COMPANY,APHU7362630,APMZ-409966,01/21/2022,02/03/2022,02/03/2022,5375.05 ,0.00 ,"5,754.65 ",1042311015-2021,XIA0842892,01/21/2022
1902773,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TCNU3162335,TAXZ-479622,01/06/2022,02/02/2022,02/01/2022,350.05 ,0.00 ,756.95 ,1042311015-2021,XIA0842892,01/06/2022
1902796,ATL,CMA,TVLCA,RICHELIEU AMERICA,XINU8224380,DCNZ-400529,01/04/2022,01/04/2022,,40.00 ,750.00 ,"1,218.80 ",LAOI-21120089,CMDUTWN0607799,01/04/2022
1902830,ATL,MSC,KUEHNC,COOPER/BEST LIGHTING,MEDU7003703,CCLZ-440575,12/28/2021,01/15/2022,01/12/2022,-3.37,404.80 ,806.23 ,9073112683-01,MEDUV5008176,12/28/2021
1902832,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TCNU9628478,TAXZ-464764,12/23/2021,,,0.00 ,399.00 ,"1,684.47 ",CHI3781282-CHI27310650,SH1HB0630900,12/30/2021
1902835,SAV,ZIM,COOPMO,COOPER LIGHTING c/o CASS,TCNU5391984,APMZ-702786,12/29/2021,01/06/2022,,845.00 ,0.00 ,"2,159.54 ",SAVHFA084930,,12/29/2021
1902836,ATL,CMA,COOPMO,PREMIER SERVICES,CMAU6438010,TCWZ-417731,01/04/2022,01/27/2022,01/07/2022,1875.00 ,0.00 ,"4,369.00 ",1041620680-2021,XIA0825443,01/05/2022
1902838,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TCNU1866504,NAPZ-422962,01/12/2022,01/18/2022,01/13/2022,3658.75 ,0.00 ,"4,065.65 ",1041620680-2021,XIA0825443,01/12/2022
1902840,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,BMOU5559550,CCLZ-440607,01/03/2022,02/02/2022,02/01/2022,750.05 ,0.00 ,"1,156.95 ",1041594179-2021,XIA0826309,01/03/2022
1902842,ATL,HAP,KUEHNC,MAHLE ENGINE COMPONENTS USA,SEGU2702772,DCSZ-811332,12/18/2021,12/20/2021,,-5.40,0.00 ,"1,334.24 ",9072112067-01,HLCUEUR2110CMRE6,12/20/2021
1902843,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,DFSU7427446,NAPZ-423787,01/13/2022,01/18/2022,,380.00 ,0.00 ,822.20 ,OILAX-21110610,ONEYTPEB88182600,01/17/2022
1902844,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCNU1994172,MCHZ-401176,01/14/2022,01/18/2022,,380.00 ,0.00 ,822.20 ,OILAX-21110610,ONEYTPEB88182600,01/18/2022
1902845,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TGHU9697378,MCCZ-404895,12/22/2021,12/28/2021,,0.00 ,0.00 ,442.20 ,OILAX-21120023,ONEYNB1BV5312500,12/22/2021
1903003,SAV,HAM,QUARTGA,TECHNICAL POLYMERS,MSKU3122137,TAXZ-213869,01/05/2022,01/24/2022,,1420.00 ,0.00 ,"2,954.30 ",OIATL-21110686,SUDUN1SHA084955X,01/24/2022
1903009,ATL,MSK,MAENC,TENCATE GEOSYNTHETICS,SUDU6999210,DFLZ-402526,12/16/2021,12/16/2021,,0.00 ,0.00 ,575.00 ,CHS211204244,213788465,12/16/2021
1903033,ATL,ONE,ONEVA,RTG FURNITURE CORP,CAAU5136956,TSXZ-672045,01/05/2022,01/05/2022,,0.00 ,23.75 ,498.33 ,CHI3789212-CHI26958583,SZPBQ4386609,01/05/2022
1903034,ATL,ONE,ONEVA,RTG FURNITURE CORP,TCNU6064179,DCLZ-408148,01/05/2022,01/05/2022,,0.00 ,0.00 ,474.58 ,CHI3789212-CHI26958584,SZPBQ4386609,01/05/2022
1903035,ATL,ONE,ONEVA,BOYSEN USA ALABAMA LLC,NYKU4360410,MCCZ-405530,01/04/2022,01/04/2022,,0.00 ,0.00 ,981.72 ,CHI3791405-CHI27384658,HAMBE8650800,01/04/2022
1903050,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,SKYU4039467,FLXZ-442780,12/16/2021,01/03/2022,12/30/2021,1810.00 ,0.00 ,"2,285.80 ",1041448581-2021,HLCUSHA2108PHVW0,12/16/2021
1903051,ATL,PAC,ROARNY,ENGINEERED FLOORS,SEGU4064790,NAPZ-800974,12/17/2021,12/17/2021,,0.00 ,0.00 ,482.40 ,940257,,12/17/2021
1903056,ATL,ONE,QUARTNY,TOM FOUTS TIRE,TCLU8676793,TLXZ-403393,01/05/2022,01/13/2022,,0.00 ,0.00 ,609.70 ,OIJFK-21110219,ONEYJKTBF9316800,01/05/2022
1903058,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCLU7974685,MCHZ-402445,01/04/2022,01/04/2022,01/04/2022,0.00 ,0.00 ,442.20 ,OILAX-21120606,ONEYTPEB94024500,01/04/2022
1903067,ATL,ONE,QUARTNY,PARISH TIRE CO,TRLU7428493,DCNZ-406574,01/06/2022,01/06/2022,,0.00 ,0.00 ,428.80 ,OIJFK-21110215,ONEYJKTBF9309300,01/06/2022
1903068,ATL,HAP,COOPMO,FUTURE FORWARDING COMPANY,CXDU1830873,TSXZ-276983,12/22/2021,12/29/2021,12/27/2021,320.00 ,0.00 ,728.20 ,1041544261-2021,HLCUSHA2108MEEW9,12/22/2021
1903069,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,TGBU5857769,MCCZ-404987,12/22/2021,01/21/2022,01/19/2022,1240.00 ,0.00 ,"1,715.80 ",1041334980-2021,HLCUSHA2108MGPV9,12/22/2021
1903070,ATL,HAP,COOPMO,FUTURE FORWARDING COMPANY,UACU5900785,TAXZ-478341,12/23/2021,01/12/2022,12/29/2021,600.00 ,0.00 ,"1,008.20 ",1041334980-2021,HLCUSHA2108MGPV9,12/23/2021
1903071,ATL,HAP,COOPMO,FUTURE FORWARDING COMPANY,ILUU2002309,APMZ-236811,12/22/2021,12/30/2021,12/27/2021,267.65 ,0.00 ,675.85 ,1041544552-2021,HLCUSHA2108MEEV8,12/22/2021
1903072,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,UETU5748614,COZZ-042334,12/22/2021,01/05/2022,01/03/2022,600.00 ,0.00 ,"1,075.80 ",1041542832-2021,HLCUSHA2108MGUV6,12/22/2021
1903073,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,FBLU0122423,DCNZ-698016,12/27/2021,01/03/2022,01/03/2022,320.00 ,0.00 ,795.80 ,1041542832-2021,HLCUSHA2108MGUV6,12/27/2021
1903074,ATL,HAP,COOPMO,COOPER LIGHTING c/o CASS,HLBU1142431,TAXZ-489425,12/22/2021,01/18/2022,01/14/2022,1016.51 ,0.00 ,"1,492.31 ",1041542832-2021,HLCUSHA2108MGUV6,12/22/2021
1903075,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TCKU7938295,MAEC-664812,12/15/2021,01/04/2022,12/29/2021,0.00 ,455.00 ,"1,740.47 ",CHI3792366-CHI27390240,SELBB0415301,12/24/2021
1903076,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TGBU4552554,TLXZ-522564,12/15/2021,01/18/2022,01/04/2022,0.00 ,"2,646.00 ","3,931.47 ",CHI3792366-CHI27390242,SELBB0415302,12/25/2021
1903077,ATL,MSK,COOPMO,FUTURE FORWARDING COMPANY,SUDU1402050,HJCZ-121809,01/06/2022,01/14/2022,01/10/2022,860.00 ,0.00 ,"1,239.60 ",1041460293-2021,MAEU213598621,01/06/2022
1903078,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,PONU0664108,TAXZ-206671,01/03/2022,01/15/2022,01/11/2022,795.00 ,0.00 ,"1,201.90 ",1042136216-2021,MAEU213978604,01/03/2022
1903079,ATL,MSK,COOPMO,FUTURE FORWARDING COMPANY,MRKU3760187,TCWZ-417678,01/12/2022,01/31/2022,01/31/2022,1370.00 ,0.00 ,"1,749.60 ",1041515285-2021,MAEU213274660,01/12/2022
1903082,SAV,ONE,ONEVA,NEOVIA LOGISTICS,FDCU0632574,NAPZ-422678,12/27/2021,01/04/2022,12/30/2021,0.00 ,0.00 ,"1,285.47 ",CHI3792368-CHI27390266,SZPBQ7457803,12/28/2021
1903083,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TEMU8722303,OWN-1111,12/24/2021,01/13/2022,01/05/2022,0.00 ,0.00 ,"1,285.47 ",CHI3792368-CHI27390268,PKGB71714600,12/27/2021
1903089,SAV,ONE,ONEVA,NEOVIA LOGISTICS,KKFU7785819,HDMZ-407378,12/27/2021,,02/03/2022,0.00 ,0.00 ,"1,285.47 ",CHI3792368-CHI27390259,SZPBQ7471401,12/31/2021
1903090,SAV,ONE,ONEVA,NEOVIA LOGISTICS,NYKU4823916,OWN-1111,12/23/2021,01/03/2022,12/30/2021,0.00 ,0.00 ,"1,285.47 ",CHI3792368-CHI27390262,SZPBQ7471403,12/27/2021
1903532,ATL,ONE,ONEVA,KENCO LOGISTICS SERVICES,GLDU7726552,NAPZ-422378,12/21/2021,12/21/2021,,0.00 ,0.00 ,611.22 ,CHI3802724-CHI26592301,KHHB11279300,12/21/2021
1903533,ATL,ONE,ONEVA,KENCO LOGISTICS SERVICES,NYKU5251245,NAPZ-422630,12/21/2021,12/21/2021,,0.00 ,0.00 ,611.22 ,CHI3810051-CHI26593162,KHHB12032500,12/21/2021
1903536,ATL,ONE,QUARTNY,GATEWAY TIRE,BEAU5356136,AIMZ-503531,01/21/2022,01/21/2022,,95.00 ,0.00 ,798.50 ,OIJFK-21110032,ONEYJKTBH9139600,01/21/2022
1903537,ATL,ONE,QUARTNY,GATEWAY TIRE,TCNU5993929,AIMZ-473586,01/20/2022,01/20/2022,,0.00 ,0.00 ,703.50 ,OIJFK-21110032,ONEYJKTBH9139600,01/20/2022
1903541,ATL,ONE,DPOWGA,MAKITA CORP.,TCLU1587734,YMLZ-425515,12/22/2021,12/22/2021,,38.00 ,0.00 ,440.00 ,526681,ONEYSH1FVN199300,12/22/2021
1903542,ATL,ONE,DPOWGA,MAKITA CORP.,GCXU5265108,NAPZ-174031,12/22/2021,12/22/2021,,163.00 ,0.00 ,565.00 ,526694,ONEYSH1FVP459400,12/22/2021
1903543,ATL,MSK,MAENC,STELFAST INC,MRKU8675236,TSXZ-220952,12/22/2021,12/22/2021,,0.00 ,0.00 ,562.50 ,CHS211206111,1KT300438,12/22/2021
1903544,ATL,MSK,MAENC,STELFAST INC,MRKU9681280,TCWZ-217150,12/22/2021,12/22/2021,,0.00 ,0.00 ,562.50 ,CHS211206111,1KT300438,12/22/2021
1903545,ATL,OOC,ROARNY,CASESTACK,OOLU0645959,ZCSZ-962092,01/17/2022,01/20/2022,01/20/2022,310.00 ,0.00 ,688.00 ,937585,OOLU2682715850,01/17/2022
1903548,ATL,OOC,ROARNY,CASESTACK,OOLU0486203,PONZ-250639,01/18/2022,01/28/2022,01/25/2022,590.00 ,0.00 ,968.00 ,937603,OOLU2681503460,01/18/2022
1903549,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,CMAU5999802,FLXZ-423648,01/07/2022,01/27/2022,01/11/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253740,AYN0815068,01/10/2022
1903550,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCLU1860622,EMCZ-440623,01/07/2022,01/27/2022,01/13/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253740,AYN0815068,01/10/2022
1903551,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TLLU5012762,FLXZ-405948,01/10/2022,01/31/2022,01/14/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253741,AYN0826313,01/13/2022
1903552,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU3347642,FLXZ-437457,01/07/2022,01/27/2022,01/11/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253747,AYN0826582,01/09/2022
1903553,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,CMAU7737416,APMZ-700906,01/07/2022,01/25/2022,01/13/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253747,AYN0826582,01/08/2022
1903554,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU5652223,AIMZ-472642,01/07/2022,01/27/2022,01/13/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253751,AYN0834350,01/11/2022
1903555,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCKU6363684,DCSZ-747419,01/07/2022,01/26/2022,01/12/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253751,AYN0834350,01/10/2022
1903556,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,BEAU5226404,FVXZ-172687,01/10/2022,01/28/2022,01/17/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253754,GGZ1540670,01/13/2022
1903557,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TRHU8263039,YMLZ-421379,01/10/2022,01/29/2022,01/19/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253756,GGZ1540671,01/13/2022
1903558,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,SEKU4519261,YMBZ-128849,01/08/2022,01/19/2022,01/14/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253757,GGZ1540672,01/12/2022
1903559,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU5738965,NAPZ-185407,01/10/2022,01/29/2022,01/17/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253760,GGZ1540673,01/13/2022
1903560,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCLU9611190,EMCZ-840549,01/08/2022,01/27/2022,01/13/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21252913,GGZ1540674,01/12/2022
1903561,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,SEGU5068194,FLXZ-440968,01/08/2022,01/27/2022,01/13/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253764,GGZ1540675,01/12/2022
1903562,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCLU1882133,EMCZ-101264,01/08/2022,01/29/2022,01/20/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253766,GGZ1540676,01/12/2022
1903563,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,APHU6795641,APLZ-418639,01/08/2022,01/29/2022,01/12/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253768,GGZ1540677,01/11/2022
1903564,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TGBU6750522,AIMZ-473314,01/10/2022,01/29/2022,01/18/2022,0.00 ,0.00 ,"1,808.00 ",TNAM21253770,SGN1312595,01/15/2022
1903566,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",PRSU8863239,TLXZ-512474,01/04/2022,01/25/2022,,0.00 ,371.00 ,"1,558.23 ",18125609,ZIMUSEL200237327,01/10/2022
1903091,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TRHU4238510,XNPZ-436605,12/28/2021,01/19/2022,01/11/2022,0.00 ,0.00 ,"1,285.47 ",CHI3792368-CHI27390267,SZPBQ7457800,12/29/2021
1903097,ATL,ONE,ONEVA,MAKITA CORP.,FCIU9768520,APMZ-421682,12/22/2021,12/22/2021,,0.00 ,0.00 ,476.28 ,CHI3792551-CHI27392016,,12/22/2021
1903098,ATL,ONE,ONEVA,MAKITA CORP.,SEGU4456261,TLXZ-461078,12/22/2021,12/22/2021,,0.00 ,0.00 ,476.28 ,CHI3792551-CHI27392017,,12/22/2021
1903099,ATL,MSC,MEDSC,NEOVIA LOGISTICS,TCLU9747757,FLXZ-426174,01/03/2022,01/27/2022,01/25/2022,0.00 ,0.00 ,368.00 ,T00705386444,MEDUM5605586,01/03/2022
1903109,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU7517295,FVXZ-172687,12/18/2021,12/21/2021,,105.00 ,0.00 ,"1,375.32 ",DELUS0000441222,ZIMUSIN8124117,12/20/2021
1903110,SAV,ZIM,SCHECA,SVC LOGISTICS INC,TGBU7076934,DCNZ-407387,12/18/2021,12/22/2021,,105.00 ,0.00 ,"1,375.32 ",DELUS0000441222,ZIMUSIN8124117,12/21/2021
1903111,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU7519071,AIMZ-473755,12/18/2021,12/21/2021,,425.00 ,0.00 ,"1,695.32 ",DELUS0000441222,ZIMUSIN8124117,12/20/2021
1903112,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU7436681,NAPZ-423466,12/20/2021,12/22/2021,,105.00 ,0.00 ,"1,375.32 ",DELUS0000441222,ZIMUSIN8124117,12/21/2021
1903113,SAV,ZIM,SCHECA,SVC LOGISTICS INC,ZCSU7354114,MAEC-706337,12/20/2021,12/21/2021,,70.00 ,0.00 ,"1,340.32 ",DELUS0000441222,ZIMUSIN8124117,12/21/2021
1903114,SAV,ZIM,SCHECA,SVC LOGISTICS INC,TRHU5477926,AIMZ-604297,12/20/2021,12/27/2021,,0.05 ,0.00 ,"1,270.37 ",DELUS0000441222,ZIMUSIN8124117,12/21/2021
