RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1936130,CHI,OOC,OLUSANY,INGETEAM INC,FFAU343271,PBIZ-427386,12/08/2022,12/09/2022,,540.00 ,0.00 ,"1,717.10 ",CHOLX224820,,12/09/2022
1936131,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MRSU338563,TSXZ-443172,12/27/2022,01/03/2023,12/28/2022,0.00 ,320.00 ,"1,133.20 ",SEA0044543,MAEU223213347,12/27/2022
1936136,CHI,ONE,OLUSANY,ALWIN MANUFACTURING,FCIU536101,CMPZ-043238,01/09/2023,01/10/2023,,350.00 ,0.00 ,"2,346.60 ",CHOLX224799,,01/10/2023
1936139,MEM,SME,DJSITX,JET STAR TIRE & WHEEL,SMCU108842,APMZ-701941,12/22/2022,12/28/2022,,1060.00 ,0.00 ,"2,561.92 ",S22I129035,SMLMTAYH2F922700,12/27/2022
1936140,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,DFSU737129,PBIZ-427377,01/05/2023,01/06/2023,,647.40 ,0.00 ,"1,913.90 ",S22I129394,COSU8026568090,01/05/2023
1936141,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TCNU228699,PBIZ-427395,01/05/2023,01/06/2023,,512.40 ,0.00 ,"1,778.90 ",S22I129395,COSU8026568090,01/05/2023
1936142,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TGBU475372,PBIZ-427384,01/09/2023,01/10/2023,,512.40 ,0.00 ,"1,778.90 ",S22I129262,COSU8026568090,01/09/2023
1936143,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,BMOU502649,PBIZ-427395,01/04/2023,01/05/2023,,762.40 ,0.00 ,"2,028.90 ",S22I129261,COSU8026568090,01/04/2023
1936144,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,OOCU822138,PBIZ-427386,01/15/2023,01/18/2023,,772.40 ,0.00 ,"2,038.90 ",S22I129051,COSU8026264080,01/16/2023
1936490,MEM,MSC,MEDSC,MEDEGEN MEDICAL,MSMU597868,DCLZ-416013,12/21/2022,01/03/2023,12/29/2022,0.00 ,840.00 ,"1,442.80 ",T00961471793,MEDUSL094068,12/21/2022
1936491,MEM,MSC,MEDSC,MEDEGEN MEDICAL,FFAU427917,DCLZ-413688,12/21/2022,12/28/2022,12/22/2022,0.00 ,150.00 ,752.80 ,T00961472077,MEDUSL094076,12/21/2022
1936493,CHI,YML,K&NAMA,"SYSMEX REAGENTS AMERICA, INC",BEAU489425,DCLZ-403352,01/17/2023,01/17/2023,,321.00 ,0.00 ,"1,269.15 ",6373-0238-212.015,,01/17/2023
1936494,CHI,YML,K&NAMA,"SYSMEX REAGENTS AMERICA, INC",TGBU556104,MCHZ-401591,01/17/2023,01/17/2023,,582.50 ,0.00 ,"1,530.65 ",6373-0238-212.015,,01/17/2023
1936495,CHI,YML,K&NAMA,"SYSMEX REAGENTS AMERICA, INC",BMOU633597,TSXZ-477012,01/13/2023,01/16/2023,,255.00 ,0.00 ,"1,203.15 ",6373-0238-212.015,,01/16/2023
1936496,CHI,YML,K&NAMA,"SYSMEX REAGENTS AMERICA, INC",YMLU895053,TSXZ-463284,01/13/2023,01/16/2023,,295.00 ,0.00 ,"1,243.15 ",6373-0238-212.015,,01/16/2023
1936497,CHI,OOC,OLUSANY,SETHNESS PRODUCT,BEAU616627,PBIZ-427384,01/05/2023,01/06/2023,,450.00 ,0.00 ,"1,728.90 ",CHOLX224871,,01/06/2023
1936498,CHI,YML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),BMOU314742,MAEC-690348,12/27/2022,12/27/2022,,0.00 ,0.00 ,525.00 ,231-8558404-8,YMPRW226347621,12/27/2022
1936499,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,FSCU852047,MCHZ-401320,01/06/2023,01/09/2023,,624.90 ,0.00 ,"1,874.40 ",S22I129722,COSU8026654080,01/06/2023
1936500,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,OOCU791382,NYKZ-508035,01/10/2023,01/12/2023,,512.40 ,0.00 ,"1,761.90 ",S22I129125,COSU8026654080,01/10/2023
1936501,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CBHU908354,PBIZ-427377,01/10/2023,01/10/2023,,512.40 ,0.00 ,"1,761.90 ",S22I129126,COSU8026654080,01/10/2023
1936502,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU728749,PBIZ-427377,01/10/2023,01/12/2023,,512.40 ,0.00 ,"1,761.90 ",S22I129723,COSU8026654080,01/10/2023
1936503,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,OOCU790904,MCHZ-401291,01/12/2023,01/16/2023,,651.90 ,0.00 ,"1,901.40 ",S22I129837,COSU8026899950,01/12/2023
1936504,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,OOLU956616,MCHZ-401319,01/12/2023,01/12/2023,,512.40 ,0.00 ,"1,761.90 ",S22I129818,COSU8026899950,01/12/2023
1936506,CHI,OOC,DJSITX,Chicagoland Cfs,FSCU888756,PBIZ-427397,01/03/2023,01/10/2023,01/09/2023,1511.50 ,0.00 ,"2,173.00 ",S22I129476,OOLU2709732680,01/04/2023
1936507,CHI,OOC,DJSITX,Chicagoland Cfs,SEGU416248,PBIZ-427398,01/16/2023,01/23/2023,01/18/2023,1013.00 ,0.00 ,"1,674.50 ",S22I129849,OOLU2710324110,01/17/2023
1936521,DIT,HII,JEFFFTX,COSTCO - GARLAND DC,KOCU455531,APMZ-426879,12/15/2022,12/15/2022,,70.80 ,0.00 ,395.80 ,JEFFREY12142022PBI,PLIHQ5D43659,12/15/2022
1936522,DIT,HII,JEFFFTX,COSTCO - GARLAND DC,TCNU506426,APMZ-413361,12/15/2022,12/15/2022,,66.00 ,0.00 ,391.00 ,JEFFREY12142022PBI,PLIHQ5D43660,12/15/2022
1936523,CHI,OOC,DJSTXIL,TREDIT TIRE & WHEEL,FFAU344570,NYKZ-508035,01/20/2023,01/24/2023,,512.40 ,0.00 ,"1,761.90 ",S22I129823,OOLU2710462160,01/20/2023
1936524,CHI,OOC,DJSTXIL,TREDIT TIRE & WHEEL,OOLU687799,NYKZ-508035,01/06/2023,01/10/2023,,852.40 ,0.00 ,"2,101.90 ",S22I129378,OOLU2710294210,01/09/2023
1936525,CHI,OOC,DJSTXIL,TREDIT TIRE & WHEEL,OOLU980230,MCHZ-401319,01/05/2023,01/09/2023,,857.40 ,0.00 ,"2,106.90 ",S22I129379,OOLU2710294210,01/06/2023
1936526,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU703942,PBIZ-427398,01/10/2023,01/10/2023,,606.90 ,0.00 ,"1,856.40 ",S22I128898,COSU8026654070,01/10/2023
1936527,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU800241,PBIZ-427384,01/10/2023,01/10/2023,,512.40 ,0.00 ,"1,761.90 ",S22I128901,COSU8026654070,01/10/2023
1936528,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,TLLU406953,MCHZ-401319,01/09/2023,01/11/2023,,512.40 ,0.00 ,"1,761.90 ",S22I128900,COSU8026654070,01/10/2023
1936529,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CBHU910512,MCHZ-401291,01/09/2023,01/10/2023,,597.90 ,0.00 ,"1,847.40 ",S22I128899,COSU8026654070,01/10/2023
1936541,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,BSIU912946,TSXZ-479229,01/24/2023,01/27/2023,01/26/2023,0.00 ,160.00 ,946.45 ,SEA0044978,MAEU223546636,01/24/2023
1936542,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,CAIU464174,MSCZ-431232,01/16/2023,01/19/2023,01/18/2023,0.00 ,160.00 ,946.45 ,SEA0044979,MAEU223345509,01/16/2023
1936743,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,SEGU500158,TSXZ-460708,01/05/2023,01/11/2023,01/06/2023,0.00 ,135.00 ,618.36 ,3440277943,2137712880,01/05/2023
1936745,MEM,MSC,MEMETN,MEDEGEN MEDICAL,MSCU545887,DECZ-403225,01/13/2023,01/19/2023,01/18/2023,780.50 ,0.00 ,"1,317.00 ",S221O221262004,MEDUVE959766,01/13/2023
1936746,MEM,MSC,MEMETN,MEDEGEN MEDICAL,TGBU938047,PBIZ-225656,01/13/2023,01/19/2023,01/18/2023,1050.50 ,0.00 ,"1,587.00 ",S221O221262004,MEDUVE959766,01/13/2023
1936748,MEM,MSC,MEMETN,MEDEGEN MEDICAL,TGBU800679,HRGZ-400931,01/11/2023,01/13/2023,01/13/2023,470.00 ,0.00 ,"1,006.50 ",S221E221263283,MEDUDI371474,01/11/2023
1936750,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,FFAU282143,PBIZ-427398,01/28/2023,02/01/2023,,812.40 ,0.00 ,"2,044.90 ",S22I129292,COSU8026859940,01/30/2023
1936751,CHI,HAP,DJSTXIL,TREDIT TIRE & WHEEL,BEAU472409,PBIZ-427384,01/17/2023,01/19/2023,,627.40 ,175.00 ,"2,111.75 ",S22I128801,HLCUBKK221052949,01/17/2023
1936752,MEM,MSC,QUARTNY,WTD - KENTUCKY,BEAU425811,PBIZ-405575,01/13/2023,01/16/2023,,770.00 ,0.00 ,"1,728.45 ",OINYC-22110401,MEDUTY919044,01/16/2023
1936753,MEM,MSC,QUARTNY,WTD - KENTUCKY,MEDU873587,DCSZ-799340,01/09/2023,01/12/2023,,300.00 ,0.00 ,"1,258.45 ",OINYC-22110401,MEDUTY919044,01/11/2023
1936754,MEM,MSC,QUARTNY,WTD - KENTUCKY,MSMU746897,HRGZ-701139,01/09/2023,01/12/2023,,340.00 ,0.00 ,"1,298.45 ",OINYC-22110401,MEDUTY919044,01/12/2023
1936755,MEM,MSC,QUARTNY,WTD - KENTUCKY,TGBU469438,PONZ-455179,01/09/2023,01/11/2023,,300.00 ,0.00 ,"1,258.45 ",OINYC-22110401,MEDUTY919044,01/11/2023
1936762,CHI,COS,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),TGHU693789,TSXZ-434168,01/06/2023,01/06/2023,,0.00 ,0.00 ,525.00 ,231-751402575P,COSU8027336400,01/06/2023
1936763,CHI,COS,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),OOCU805333,TSXZ-633809,01/06/2023,01/06/2023,,0.00 ,0.00 ,525.00 ,231-751402575P,COSU8027336400,01/06/2023
1936764,CHI,COS,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),CSNU847044,TSXZ-498247,01/06/2023,01/09/2023,,340.00 ,0.00 ,865.00 ,231-751402575P,COSU8027336400,01/09/2023
1936765,CHI,COS,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),UETU519079,DCHZ-407437,01/06/2023,01/06/2023,,0.00 ,0.00 ,525.00 ,231-751402575P,COSU8027336400,01/06/2023
1936766,CHI,COS,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),CSNU648471,TSXZ-498618,01/06/2023,01/06/2023,,135.00 ,0.00 ,660.00 ,231-751402717P;231-751403019P,COSU8027336430,01/06/2023
1936768,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,CMAU917031,FLXZ-447481,12/27/2022,12/28/2022,,80.00 ,0.00 ,"1,208.00 ",4557078,,12/28/2022
1936769,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,CMAU933790,TSXZ-629697,12/27/2022,12/28/2022,,80.00 ,0.00 ,"1,208.00 ",4557100,,12/28/2022
1936771,DAL,MSK,JEFFFTX,CONN'S - DALLAS WAREHOUSE,MRKU445337,UTHZ-451805,12/27/2022,12/27/2022,,100.00 ,0.00 ,495.00 ,JEFFREY12222022PBI,PLIHQ5D44476,12/27/2022
1936772,DAL,MSK,JEFFFTX,CONN'S - DALLAS WAREHOUSE,MSKU877303,TNPZ-470583,12/27/2022,12/27/2022,,75.00 ,0.00 ,470.00 ,JEFFREY12222022PBI,PLIHQ5D44105,12/27/2022
1936773,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EGHU977221,MAEC-690348,01/19/2023,01/19/2023,,2546.25 ,0.00 ,"3,071.25 ",231-751402593P,EGLV142202758268,01/19/2023
1936774,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),EGHU823612,TSXZ-477387,01/19/2023,01/19/2023,,3071.25 ,0.00 ,"3,596.25 ",231-751402593P,EGLV142202758268,01/19/2023
1936775,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),MAGU540942,HDMZ-412337,01/19/2023,01/19/2023,,3071.25 ,0.00 ,"3,596.25 ",231-751402593P,EGLV142202758268,01/19/2023
1936776,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),TRHU750211,PONZ-455256,01/19/2023,01/19/2023,,2546.25 ,0.00 ,"3,071.25 ",231-751402593P,EGLV142202758268,01/19/2023
1936811,DIT,ONE,MEIKCA,A&W PRODUCTIONS,SEGU597736,TNPZ-430062,01/11/2023,01/11/2023,,80.00 ,0.00 ,638.25 ,31-6-2747-22,ONEYTYOCK4666500,01/11/2023
1936812,DIT,ONE,MEIKCA,A&W PRODUCTIONS,NYKU371920,UTHZ-219974,01/11/2023,01/11/2023,,80.00 ,0.00 ,638.25 ,31-6-2747-22,ONEYTYOCK4666500,01/11/2023
1936813,DIT,ONE,MEIKCA,A&W PRODUCTIONS,FCIU478226,TNPZ-207699,01/12/2023,01/12/2023,,80.00 ,0.00 ,638.25 ,31-6-2747-22,ONEYTYOCK4666500,01/12/2023
1936814,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,OCGU809834,PBIZ-427386,01/23/2023,01/31/2023,,512.40 ,0.00 ,"1,744.90 ",S22I128529,ONEYTS2ND4914400,01/23/2023
1936145,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,CSNU603754,PBIZ-427397,01/15/2023,01/18/2023,,637.40 ,0.00 ,"1,903.90 ",S22I129054,COSU8026264080,01/16/2023
1936146,CHI,COS,DJSTXIL,TREDIT TIRE & WHEEL,FFAU358892,PBIZ-427398,01/13/2023,01/16/2023,,512.40 ,0.00 ,"1,778.90 ",S22I129053,COSU8026264080,01/13/2023
1936148,MEM,CMA,ASICSCA,ASICS AMERICA CORP,SEGU462295,PBIZ-225647,01/06/2023,01/10/2023,01/06/2023,481.00 ,0.00 ,"1,331.00 ",OERT110732L00061,CMDUDJA1063472,01/06/2023
1936149,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU751694,PBIZ-225641,01/04/2023,01/10/2023,01/06/2023,625.50 ,0.00 ,"1,475.50 ",OERT175732L00422,CMDUSGN1728252,01/04/2023
1936150,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU909215,PBIZ-225648,01/04/2023,01/09/2023,01/05/2023,440.00 ,0.00 ,"1,290.00 ",OERT175732L00422,CMDUSGN1728252,01/04/2023
1936151,MEM,CMA,ASICSCA,ASICS AMERICA CORP,TCNU866716,DFLZ-401047,01/05/2023,01/10/2023,01/06/2023,582.50 ,0.00 ,"1,432.50 ",OERT175732L00422,CMDUSGN1728252,01/05/2023
1936152,MEM,CMA,ASICSCA,ASICS AMERICA CORP,APZU447597,PBIZ-427394,01/04/2023,01/09/2023,01/06/2023,1065.00 ,0.00 ,"1,915.00 ",OERT201732L00569,CMDUCNOE250692,01/04/2023
1936153,MEM,CMA,ASICSCA,ASICS AMERICA CORP,FFAU435026,PBIZ-225651,01/12/2023,01/12/2023,01/12/2023,280.00 ,0.00 ,"1,130.00 ",OERT175732L00432,CMDUSGN1731394,01/12/2023
1936154,MEM,CMA,ASICSCA,ASICS AMERICA CORP,TLLU851929,DFLZ-401047,01/10/2023,01/12/2023,01/11/2023,510.50 ,0.00 ,"1,360.50 ",OERT175732L00432,CMDUSGN1731394,01/10/2023
1936155,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU677972,PBIZ-225639,01/12/2023,01/17/2023,01/13/2023,440.00 ,0.00 ,"1,290.00 ",OERT175732L00432,CMDUSGN1731394,01/12/2023
1936156,MEM,CMA,ASICSCA,ASICS AMERICA CORP,BMOU459495,PBIZ-225653,01/10/2023,01/12/2023,01/11/2023,677.00 ,0.00 ,"1,527.00 ",OERT175732L00432,CMDUSGN1731394,01/10/2023
1936157,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU475672,PBIZ-225641,01/12/2023,01/12/2023,01/12/2023,416.50 ,0.00 ,"1,266.50 ",OERT175732L00432,CMDUSGN1731394,01/12/2023
1936158,MEM,CMA,ASICSCA,ASICS AMERICA CORP,BEAU625192,PBIZ-427396,01/18/2023,01/23/2023,01/18/2023,1065.00 ,0.00 ,"1,915.00 ",OERT175732L00425,CMDUSGN1714250,01/18/2023
1936159,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU482480,PBIZ-690661,01/18/2023,01/24/2023,01/23/2023,1105.00 ,0.00 ,"1,955.00 ",OERT175732L00425,CMDUSGN1714250,01/18/2023
1936160,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU487773,PBIZ-225652,01/18/2023,01/23/2023,01/20/2023,1161.00 ,0.00 ,"2,011.00 ",OERT175732L00425,CMDUSGN1714250,01/18/2023
1936161,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU588364,PBIZ-405209,01/18/2023,01/23/2023,01/20/2023,1065.00 ,0.00 ,"1,915.00 ",OERT110732L00084,CMDUDJA1070648,01/18/2023
1936162,MEM,CMA,ASICSCA,ASICS AMERICA CORP,BEAU561119,PBIZ-225653,01/18/2023,01/24/2023,01/23/2023,1105.00 ,0.00 ,"1,955.00 ",OERT110732L00084,CMDUDJA1070648,01/18/2023
1936163,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU661328,PBIZ-225640,01/18/2023,01/23/2023,01/20/2023,1065.00 ,0.00 ,"1,915.00 ",OERT110732L00085,CMDUDJA1071931,01/18/2023
1936164,MEM,CMA,ASICSCA,ASICS AMERICA CORP,CMAU545667,PBIZ-225639,01/18/2023,01/23/2023,01/20/2023,1065.00 ,0.00 ,"1,915.00 ",OERT110732L00091,CMDUDJA1073079,01/18/2023
1936177,DAL,MSC,MEIKCA,A&W PRODUCTIONS,MSDU224935,TNPZ-200043,12/27/2022,12/27/2022,,0.00 ,0.00 ,417.20 ,31-6-2531-22,MEDUJN986206,12/27/2022
1936178,DAL,MSC,MEIKCA,A&W PRODUCTIONS,TGCU216374,TNPZ-220566,12/27/2022,12/27/2022,,0.00 ,0.00 ,417.20 ,31-6-2531-22,MEDUJN986206,12/27/2022
1936179,DAL,MSC,MEIKCA,A&W PRODUCTIONS,MSDU430473,TNPZ-467827,12/20/2022,12/20/2022,,0.00 ,0.00 ,417.20 ,31-6-2531-22,MEDUJN986206,12/20/2022
1936180,DAL,MSC,COOPMO,COOPER LIGHTING LLC,MSMU173592,NEDZ-209345,01/08/2023,01/11/2023,01/10/2023,846.10 ,0.00 ,"1,281.10 ",1049973984-2021,MEDUX4159489,01/10/2023
1936181,MEM,COS,COOPMO,COOPER LIGHTING,BMOU445680,PBIZ-225638,01/13/2023,01/16/2023,01/16/2023,430.00 ,0.00 ,821.50 ,1049787290-2021,COSU8026604110,01/13/2023
1936182,MEM,COS,COOPMO,COOPER LIGHTING,BMOU445777,DCLZ-411051,01/13/2023,01/17/2023,01/16/2023,430.00 ,0.00 ,821.50 ,1049787290-2021,COSU8026604110,01/13/2023
1936183,MEM,MSC,COOPMO,COOPER LIGHTING,TCNU159167,MAEC-563463,01/27/2023,02/02/2023,01/30/2023,280.00 ,0.00 ,666.10 ,1049614307-2021,MEDUIE176942,01/27/2023
1936815,MEM,OOC,MEMETN,MEDEGEN MEDICAL,BSIU818915,TSXZ-452652,01/17/2023,01/24/2023,01/20/2023,955.50 ,0.00 ,"1,492.00 ",S221E221266534,OOLU2711001960,01/17/2023
1936816,MEM,OOC,MEMETN,MEDEGEN MEDICAL,OOLU860303,TSXZ-481603,01/17/2023,01/24/2023,01/19/2023,820.50 ,0.00 ,"1,357.00 ",S221E221267139,OOLU2711002360,01/17/2023
1936817,MEM,OOC,MEMETN,MEDEGEN MEDICAL,CCLU767163,TSXZ-467809,01/17/2023,01/24/2023,01/20/2023,820.50 ,0.00 ,"1,357.00 ",S221E221267140,OOLU2711002530,01/17/2023
1936818,MEM,MSC,HECNY,POSEY SUPPLY,TCNU717926,APMZ-423852,02/03/2023,,,580.00 ,0.00 ,"1,595.00 ",DO2202130,MEDUU9136232,
1936819,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ023147,HYUZ-023147,12/30/2022,12/30/2022,,0.00 ,0.00 ,640.00 ,188514,88986657,12/30/2022
1936820,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ715799,HYUZ-715799,01/03/2023,01/03/2023,,0.00 ,0.00 ,640.00 ,188857,88982797,01/03/2023
1936821,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ023145,HYUZ-023154,12/27/2022,12/27/2022,,0.00 ,0.00 ,640.00 ,188855,88970502,12/27/2022
1936822,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ023146,HYUZ-023146,12/27/2022,12/27/2022,,0.00 ,0.00 ,640.00 ,188856,88982751,12/27/2022
1936823,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ486718,HYUZ-486718,01/06/2023,01/06/2023,,0.00 ,0.00 ,640.00 ,189146,88988726,01/06/2023
1936824,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ001515,HYUZ-001515,01/03/2023,01/03/2023,,0.00 ,0.00 ,640.00 ,189267,88984485,01/03/2023
1936825,MEM,OOC,DJSITX,JET STAR TIRE & WHEEL,CCLU699473,PBIZ-420268,01/13/2023,01/17/2023,,850.00 ,0.00 ,"2,311.60 ",S22I128572,OOLU2710070030,01/17/2023
1936826,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,KKFU810007,MCHZ-401291,02/04/2023,,,557.40 ,0.00 ,"1,789.90 ",S22I128533,ONEYTS2ND4913300,02/06/2023
1936828,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,GESU683480,PBIZ-427372,02/04/2023,,,557.40 ,0.00 ,"1,789.90 ",S22I128530,ONEYTS2ND4913300,02/06/2023
1936832,CHI,ONE,OLUSANY,SETHNESS PRODUCT,KKTU819124,CMPZ-043238,01/03/2023,01/04/2023,,399.50 ,129.00 ,"1,790.00 ",CHOLX224985,,01/04/2023
1936833,CHI,ONE,OLUSANY,SETHNESS PRODUCT,MOAU583201,FHCZ-122037,01/10/2023,01/11/2023,,340.00 ,0.00 ,"1,601.50 ",CHOLX224986,,01/11/2023
1936834,CHI,ONE,OLUSANY,SETHNESS PRODUCT,CXDU175300,FLKZ-650522,01/11/2023,01/11/2023,,40.00 ,0.00 ,"1,301.50 ",CHOLX224986,,01/11/2023
1936836,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ023143,HYUZ-023143,01/04/2023,01/04/2023,,0.00 ,0.00 ,640.00 ,188854,88981259,01/04/2023
1936837,CHI,,ACERCA,PBI CHASSIS RENTAL FEE,,-,12/06/2022,,,0.00 ,120.00 ,120.00 ,DCLI CHASSIS,,12/14/2022
1936838,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,CAIU810946,APMZ-416017,01/19/2023,01/25/2023,01/20/2023,0.00 ,120.00 ,906.45 ,SEA0045462,MAEU223468969,01/19/2023
1936839,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MRKU274269,TSXZ-664068,01/21/2023,01/24/2023,,0.00 ,410.00 ,"1,196.45 ",SEA0045482,MAEU223468969,01/21/2023
1936840,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MRSU361335,HDMZ-406311,01/24/2023,01/27/2023,01/25/2023,0.00 ,410.00 ,"1,196.45 ",SEA0045483,MAEU223468969,01/24/2023
1936887,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,CSNU785303,TSXZ-433353,01/16/2023,01/20/2023,01/19/2023,0.00 ,135.00 ,618.36 ,3440278207,2137895520,01/17/2023
1936888,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOCU785589,TSXZ-433191,01/13/2023,01/20/2023,01/19/2023,0.00 ,135.00 ,618.36 ,3440278525,2137793920,01/13/2023
1936889,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOLU894493,TSXZ-610115,01/13/2023,01/20/2023,01/18/2023,0.00 ,135.00 ,618.36 ,3440278526,2137745800,01/13/2023
1936893,CHI,HII,ARMADPA,ROMEOVILLE IL HUB,KOCU496354,APMZ-421997,01/23/2023,01/26/2023,01/25/2023,414.59 ,0.00 ,669.18 ,503683827,HDMUHPHM17636800,01/23/2023
1936894,CHI,HII,ARMADPA,IPL-Axis Warehouse West Chicago,KOCU524912,MOFZ-660002,01/27/2023,01/30/2023,,160.00 ,0.00 ,475.00 ,503683834,HDMUHPHM11030500,01/27/2023
1936896,CHI,HII,ARMADPA,UP -GLOBAL 4 (I206),KOCU496354,APMZ-421997,01/26/2023,01/26/2023,,255.50 ,0.00 ,511.00 ,503683812,HDMUHPHM17636800,01/26/2023
1936899,CHI,MSC,OLUSANY,ATLAS INTERNATIONAL,MSDU531803,MCHZ-401591,01/06/2023,01/06/2023,,450.00 ,0.00 ,"1,030.00 ",CHOLX224905,,01/06/2023
1936184,MEM,COS,COOPMO,COOPER LIGHTING,OOLU884244,PBIZ-225652,01/23/2023,01/24/2023,01/24/2023,350.00 ,0.00 ,741.50 ,1049916567-2021,COSU8026992070,01/23/2023
1936185,MEM,COS,COOPMO,COOPER LIGHTING,GESU615744,PBIZ-225638,01/16/2023,01/18/2023,01/17/2023,562.50 ,0.00 ,954.00 ,1049916567-2021,COSU8026992070,01/16/2023
1936186,MEM,MSC,COOPMO,COOPER LIGHTING,TCNU115734,MAEC-690244,01/10/2023,01/11/2023,01/11/2023,80.00 ,0.00 ,471.50 ,1049717302-2021,MEDUX4102042,01/10/2023
1936187,MEM,MSC,COOPMO,COOPER LIGHTING,CRXU982514,PONZ-455625,01/10/2023,01/11/2023,01/11/2023,80.00 ,0.00 ,471.50 ,1049717302-2021,MEDUX4102042,01/10/2023
1936188,MEM,MSC,COOPMO,COOPER LIGHTING,TCNU794376,PBIZ-225638,01/09/2023,01/13/2023,01/12/2023,470.00 ,0.00 ,861.50 ,1049717302-2021,MEDUX4102042,01/10/2023
1936189,MEM,MSC,COOPMO,COOPER LIGHTING,TCNU724958,DCSZ-401374,01/10/2023,01/13/2023,01/12/2023,160.00 ,0.00 ,551.50 ,1049717302-2021,MEDUX4102042,01/10/2023
1936190,MEM,MSC,COOPMO,COOPER LIGHTING,FFAU157349,APMZ-420669,01/09/2023,01/09/2023,01/09/2023,80.00 ,0.00 ,471.50 ,1049717021-2021,MEDUX4101549,01/09/2023
1936191,MEM,MSC,COOPMO,COOPER LIGHTING,MEDU850715,MSCZ-612249,01/10/2023,01/11/2023,01/11/2023,80.00 ,0.00 ,471.50 ,1049717021-2021,MEDUX4101549,01/10/2023
1936192,MEM,MSC,COOPMO,COOPER LIGHTING,FBLU007437,DCNZ-415880,01/09/2023,01/11/2023,01/11/2023,120.00 ,0.00 ,511.50 ,1049717021-2021,MEDUX4101549,01/09/2023
1936193,MEM,MSC,COOPMO,COOPER LIGHTING,MSCU912200,DCLZ-414812,01/09/2023,01/11/2023,01/11/2023,120.00 ,0.00 ,511.50 ,1049717021-2021,MEDUX4101549,01/09/2023
